rollTimeSum:62470 awardDistance:56955
rollTimeSum:iiiiiiiii2079413 awardDistance:59894
rollTimeSum:iiiiiiiii2089848 awardDistance:9513
rollTimeSum:iiiiiiiii2197323 awardDistance:97734
rollTimeSum:iiiiiiiii2241036 awardDistance:39765
rollTimeSum:iiiiiiiii2288742 awardDistance:43382
rollTimeSum:iiiiiiiii2305265 awardDistance:15041
rollTimeSum:iiiiiiiii2356238 awardDistance:46397
rollTimeSum:iiiiiiiii2461860 awardDistance:96244
rollTimeSum:iiiiiiiii2637108 awardDistance:159469
rollTimeSum:iiiiiiiii2662800 awardDistance:23418
rollTimeSum:iiiiiiiii2732108 awardDistance:63050
rollTimeSum:iiiiiiiii2742833 awardDistance:9722
rollTimeSum:iiiiiiiii2801182 awardDistance:53276
rollTimeSum:iiiiiiiii2809763 awardDistance:7831
rollTimeSum:iiiiiiiii2922158 awardDistance:102306
rollTimeSum:iiiiiiiii2935079 awardDistance:11786
rollTimeSum:iiiiiiiii3055945 awardDistance:109886
rollTimeSum:iiiiiiiii3086652 awardDistance:27989
rollTimeSum:iiiiiiiii3103922 awardDistance:15666
rollTimeSum:iiiiiiiii3139343 awardDistance:32210
rollTimeSum:iiiiiiiii3186771 awardDistance:43263
rollTimeSum:iiiiiiiii3187650 awardDistance:796
rollTimeSum:iiiiiiiii3233769 awardDistance:42069
rollTimeSum:iiiiiiiii3279332 awardDistance:41503
rollTimeSum:iiiiiiiii3397864 awardDistance:107996
rollTimeSum:iiiiiiiii3423227 awardDistance:23100
rollTimeSum:iiiiiiiii3439413 awardDistance:14781
rollTimeSum:iiiiiiiii3456287 awardDistance:15346
rollTimeSum:iiiiiiiii3549254 awardDistance:84683
rollTimeSum:iiiiiiiii3578574 awardDistance:26662
rollTimeSum:iiiiiiiii3614472 awardDistance:32719
rollTimeSum:iiiiiiiii3631602 awardDistance:15521
rollTimeSum:iiiiiiiii3657715 awardDistance:23787
rollTimeSum:iiiiiiiii3672736 awardDistance:13658
rollTimeSum:iiiiiiiii3691578 awardDistance:17164
rollTimeSum:iiiiiiiii3728408 awardDistance:33601
rollTimeSum:iiiiiiiii3917858 awardDistance:172296
rollTimeSum:iiiiiiiii3934440 awardDistance:15129
rollTimeSum:iiiiiiiii4012117 awardDistance:70696
rollTimeSum:iiiiiiiii4015181 awardDistance:2765
rollTimeSum:iiiiiiiii4081547 awardDistance:60402
rollTimeSum:iiiiiiiii4263023 awardDistance:165266
rollTimeSum:iiiiiiiii4292564 awardDistance:26877
rollTimeSum:iiiiiiiii4305349 awardDistance:11633
rollTimeSum:iiiiiiiii4334561 awardDistance:26538
rollTimeSum:iiiiiiiii4359488 awardDistance:22752
rollTimeSum:iiiiiiiii4468494 awardDistance:99537
rollTimeSum:iiiiiiiii4975222 awardDistance:461382
rollTimeSum:iiiiiiiii4998455 awardDistance:21178
rollTimeSum:iiiiiiiii5039736 awardDistance:37493
rollTimeSum:iiiiiiiii5139618 awardDistance:90929
rollTimeSum:iiiiiiiii5143393 awardDistance:3446
rollTimeSum:iiiiiiiii5298167 awardDistance:141034
rollTimeSum:iiiiiiiii5332592 awardDistance:31296
rollTimeSum:iiiiiiiii5334442 awardDistance:1705
rollTimeSum:iiiiiiiii5350710 awardDistance:14806
rollTimeSum:iiiiiiiii5554841 awardDistance:185840
rollTimeSum:iiiiiiiii5584624 awardDistance:27151
rollTimeSum:iiiiiiiii5610909 awardDistance:23894
rollTimeSum:iiiiiiiii5639196 awardDistance:25682
rollTimeSum:iiiiiiiii5643522 awardDistance:3928
rollTimeSum:iiiiiiiii5759199 awardDistance:105322
rollTimeSum:iiiiiiiii5790824 awardDistance:28732
rollTimeSum:iiiiiiiii5867135 awardDistance:69562
rollTimeSum:iiiiiiiii5916568 awardDistance:45102
rollTimeSum:iiiiiiiii5928184 awardDistance:10568
rollTimeSum:iiiiiiiii5968301 awardDistance:36559
rollTimeSum:iiiiiiiii5981515 awardDistance:11959
rollTimeSum:iiiiiiiii6008723 awardDistance:24802
rollTimeSum:iiiiiiiii6228310 awardDistance:200009
rollTimeSum:iiiiiiiii6233321 awardDistance:4591
rollTimeSum:iiiiiiiii6239965 awardDistance:6078
rollTimeSum:iiiiiiiii6260715 awardDistance:18931
rollTimeSum:iiiiiiiii6270232 awardDistance:8694
rollTimeSum:iiiiiiiii6344556 awardDistance:67700
rollTimeSum:iiiiiiiii6344564 awardDistance:8
rollTimeSum:iiiiiiiii6359730 awardDistance:13833
rollTimeSum:iiiiiiiii6450038 awardDistance:82269
rollTimeSum:iiiiiiiii6517958 awardDistance:61919
rollTimeSum:iiiiiiiii6668173 awardDistance:136783
rollTimeSum:iiiiiiiii6750409 awardDistance:74878
rollTimeSum:iiiiiiiii6803226 awardDistance:48117
rollTimeSum:iiiiiiiii6864705 awardDistance:56022
rollTimeSum:iiiiiiiii6890438 awardDistance:23478
rollTimeSum:iiiiiiiii6919688 awardDistance:26614
rollTimeSum:iiiiiiiii6959074 awardDistance:35873
rollTimeSum:iiiiiiiii6983067 awardDistance:21858
rollTimeSum:iiiiiiiii6992327 awardDistance:8441
rollTimeSum:iiiiiiiii7034396 awardDistance:38196
rollTimeSum:iiiiiiiii7062980 awardDistance:25961
rollTimeSum:iiiiiiiii7198386 awardDistance:123213
rollTimeSum:iiiiiiiii7208494 awardDistance:9217
rollTimeSum:iiiiiiiii7221543 awardDistance:11928
rollTimeSum:iiiiiiiii7221984 awardDistance:404
rollTimeSum:iiiiiiiii7240010 awardDistance:16372
rollTimeSum:iiiiiiiii7259996 awardDistance:18257
rollTimeSum:iiiiiiiii7266975 awardDistance:6346
rollTimeSum:iiiiiiiii7273493 awardDistance:5937
rollTimeSum:iiiiiiiii7417903 awardDistance:131406
rollTimeSum:iiiiiiiii7424632 awardDistance:6119
rollTimeSum:iiiiiiiii7453170 awardDistance:26031
rollTimeSum:iiiiiiiii7506086 awardDistance:48180
rollTimeSum:iiiiiiiii7534349 awardDistance:25736
rollTimeSum:iiiiiiiii7554501 awardDistance:18323
rollTimeSum:iiiiiiiii7600235 awardDistance:41518
rollTimeSum:iiiiiiiii7647087 awardDistance:42653
rollTimeSum:iiiiiiiii7658688 awardDistance:10568
rollTimeSum:iiiiiiiii7741202 awardDistance:75209
rollTimeSum:iiiiiiiii7762324 awardDistance:19089
rollTimeSum:iiiiiiiii7774932 awardDistance:11402
rollTimeSum:iiiiiiiii7775404 awardDistance:440
rollTimeSum:iiiiiiiii7807470 awardDistance:29204
rollTimeSum:iiiiiiiii7877601 awardDistance:63923
rollTimeSum:iiiiiiiii7898564 awardDistance:19097
rollTimeSum:iiiiiiiii7908920 awardDistance:9403
rollTimeSum:iiiiiiiii7931328 awardDistance:20396
rollTimeSum:iiiiiiiii7931941 awardDistance:551
rollTimeSum:iiiiiiiii7983957 awardDistance:47364
rollTimeSum:iiiiiiiii8169217 awardDistance:168641
rollTimeSum:iiiiiiiii8213791 awardDistance:40656
rollTimeSum:iiiiiiiii8320522 awardDistance:97292
rollTimeSum:iiiiiiiii8391678 awardDistance:64678
rollTimeSum:iiiiiiiii8435386 awardDistance:39772
rollTimeSum:iiiiiiiii8444043 awardDistance:7903
rollTimeSum:iiiiiiiii8471584 awardDistance:25072
rollTimeSum:iiiiiiiii8480020 awardDistance:7671
rollTimeSum:iiiiiiiii8510718 awardDistance:27898
rollTimeSum:iiiiiiiii8554111 awardDistance:39655
rollTimeSum:iiiiiiiii8556581 awardDistance:2238
rollTimeSum:iiiiiiiii8682427 awardDistance:114840
rollTimeSum:iiiiiiiii8696113 awardDistance:12433
rollTimeSum:iiiiiiiii8711740 awardDistance:14275
rollTimeSum:iiiiiiiii8792422 awardDistance:73395
rollTimeSum:iiiiiiiii8797910 awardDistance:4989
rollTimeSum:iiiiiiiii8865144 awardDistance:61300
rollTimeSum:iiiiiiiii8902701 awardDistance:34203
rollTimeSum:iiiiiiiii8907317 awardDistance:4198
rollTimeSum:iiiiiiiii8916642 awardDistance:8513
rollTimeSum:iiiiiiiii8920894 awardDistance:3884
rollTimeSum:iiiiiiiii9034026 awardDistance:102943
rollTimeSum:iiiiiiiii9044366 awardDistance:9367
rollTimeSum:iiiiiiiii9101374 awardDistance:51886
rollTimeSum:iiiiiiiii9124922 awardDistance:21450
rollTimeSum:iiiiiiiii9230898 awardDistance:96461
rollTimeSum:iiiiiiiii9329328 awardDistance:89763
rollTimeSum:iiiiiiiii9357102 awardDistance:25313
rollTimeSum:iiiiiiiii9391550 awardDistance:31406
rollTimeSum:iiiiiiiii9434577 awardDistance:39210
rollTimeSum:iiiiiiiii9435758 awardDistance:1092
rollTimeSum:iiiiiiiii9469409 awardDistance:30593
rollTimeSum:iiiiiiiii9587504 awardDistance:107435
rollTimeSum:iiiiiiiii9598626 awardDistance:10116
rollTimeSum:iiiiiiiii9602711 awardDistance:3709
rollTimeSum:iiiiiiiii9765220 awardDistance:148072
rollTimeSum:iiiiiiiii9769908 awardDistance:4264
rollTimeSum:iiiiiiiii9776811 awardDistance:6309
rollTimeSum:iiiiiiiii9851065 awardDistance:67677
rollTimeSum:iiiiiiiii9930248 awardDistance:71933
rollTimeSum:iiiiiiiii9955543 awardDistance:23088
rollTimeSum:iiiiiiiiii9623 awardDistance:49314
rollTimeSum:iiiiiiiiii145684 awardDistance:123858
rollTimeSum:iiiiiiiiii145922 awardDistance:216
rollTimeSum:iiiiiiiiii168518 awardDistance:20564
rollTimeSum:iiiiiiiiii268690 awardDistance:91227
rollTimeSum:iiiiiiiiii451825 awardDistance:166801
rollTimeSum:iiiiiiiiii461511 awardDistance:8819
rollTimeSum:iiiiiiiiii469074 awardDistance:6926
rollTimeSum:iiiiiiiiii480792 awardDistance:10666
rollTimeSum:iiiiiiiiii537824 awardDistance:51905
rollTimeSum:iiiiiiiiii575310 awardDistance:34066
rollTimeSum:iiiiiiiiii583839 awardDistance:7776
rollTimeSum:iiiiiiiiii592311 awardDistance:7696
rollTimeSum:iiiiiiiiii656486 awardDistance:58513
rollTimeSum:iiiiiiiiii656715 awardDistance:207
rollTimeSum:iiiiiiiiii780149 awardDistance:112309
rollTimeSum:iiiiiiiiii793668 awardDistance:12336
rollTimeSum:iiiiiiiiii821554 awardDistance:25401
rollTimeSum:iiiiiiiiii881948 awardDistance:55002
rollTimeSum:iiiiiiiiii902612 awardDistance:18812
rollTimeSum:iiiiiiiiii958537 awardDistance:50901
rollTimeSum:iiiiiiiiii1003162 awardDistance:40611
rollTimeSum:iiiiiiiiii1220633 awardDistance:197926
rollTimeSum:iiiiiiiiii1229240 awardDistance:7859
rollTimeSum:iiiiiiiiii1278357 awardDistance:44720
rollTimeSum:iiiiiiiiii1280376 awardDistance:1835
rollTimeSum:iiiiiiiiii1280895 awardDistance:485
rollTimeSum:iiiiiiiiii1342037 awardDistance:55725
rollTimeSum:iiiiiiiiii1345566 awardDistance:3199
rollTimeSum:iiiiiiiiii1346727 awardDistance:1061
rollTimeSum:iiiiiiiiii1369861 awardDistance:21140
rollTimeSum:iiiiiiiiii1383667 awardDistance:12539
rollTimeSum:iiiiiiiiii1601176 awardDistance:198121
rollTimeSum:iiiiiiiiii1681207 awardDistance:72917
rollTimeSum:iiiiiiiiii1709755 awardDistance:25964
rollTimeSum:iiiiiiiiii1938316 awardDistance:208433
rollTimeSum:iiiiiiiiii1952039 awardDistance:12427
rollTimeSum:iiiiiiiiii1973575 awardDistance:19619
rollTimeSum:iiiiiiiiii2007903 awardDistance:31321
rollTimeSum:iiiiiiiiii2031892 awardDistance:21878
rollTimeSum:iiiiiiiiii2115880 awardDistance:76390
rollTimeSum:iiiiiiiiii2183704 awardDistance:61764
rollTimeSum:iiiiiiiiii2275075 awardDistance:83264
rollTimeSum:iiiiiiiiii2314351 awardDistance:35880
rollTimeSum:iiiiiiiiii2367774 awardDistance:48667
rollTimeSum:iiiiiiiiii2476957 awardDistance:99473
rollTimeSum:iiiiiiiiii2490028 awardDistance:11936
rollTimeSum:iiiiiiiiii2791243 awardDistance:274320
rollTimeSum:iiiiiiiiii2979241 awardDistance:171116
rollTimeSum:iiiiiiiiii2981413 awardDistance:1974
rollTimeSum:iiiiiiiiii3100752 awardDistance:108493
rollTimeSum:iiiiiiiiii3222422 awardDistance:110738
rollTimeSum:iiiiiiiiii3234387 awardDistance:10929
rollTimeSum:iiiiiiiiii3347094 awardDistance:102665
rollTimeSum:iiiiiiiiii3375958 awardDistance:26276
rollTimeSum:iiiiiiiiii3399586 awardDistance:21506
rollTimeSum:iiiiiiiiii3514766 awardDistance:104823
rollTimeSum:iiiiiiiiii3556350 awardDistance:37920
rollTimeSum:iiiiiiiiii3602656 awardDistance:42103
rollTimeSum:iiiiiiiiii3625855 awardDistance:21097
rollTimeSum:iiiiiiiiii3652382 awardDistance:24087
rollTimeSum:iiiiiiiiii3982005 awardDistance:300240
rollTimeSum:iiiiiiiiii4016124 awardDistance:31063
rollTimeSum:iiiiiiiiii4023722 awardDistance:6899
rollTimeSum:iiiiiiiiii4052547 awardDistance:26251
rollTimeSum:iiiiiiiiii4147087 awardDistance:86026
rollTimeSum:iiiiiiiiii4165009 awardDistance:16286
rollTimeSum:iiiiiiiiii4312977 awardDistance:134659
rollTimeSum:iiiiiiiiii4380260 awardDistance:61308
rollTimeSum:iiiiiiiiii4387745 awardDistance:6799
rollTimeSum:iiiiiiiiii4549687 awardDistance:147402
rollTimeSum:iiiiiiiiii4707151 awardDistance:143311
rollTimeSum:iiiiiiiiii4815493 awardDistance:98645
rollTimeSum:iiiiiiiiii4866100 awardDistance:46153
rollTimeSum:iiiiiiiiii4897486 awardDistance:28552
rollTimeSum:iiiiiiiiii4942634 awardDistance:41014
rollTimeSum:iiiiiiiiii4983271 awardDistance:36965
rollTimeSum:iiiiiiiiii4995780 awardDistance:11389
rollTimeSum:iiiiiiiiii5002846 awardDistance:6425
rollTimeSum:iiiiiiiiii5111975 awardDistance:99432
rollTimeSum:iiiiiiiiii5125247 awardDistance:12101
rollTimeSum:iiiiiiiiii5165262 awardDistance:36341
rollTimeSum:iiiiiiiiii5201628 awardDistance:33100
rollTimeSum:iiiiiiiiii5254799 awardDistance:48497
rollTimeSum:iiiiiiiiii5268707 awardDistance:12665
rollTimeSum:iiiiiiiiii5307243 awardDistance:35057
rollTimeSum:iiiiiiiiii5332920 awardDistance:23427
rollTimeSum:iiiiiiiiii5382940 awardDistance:45428
rollTimeSum:iiiiiiiiii5384720 awardDistance:1604
rollTimeSum:iiiiiiiiii5710173 awardDistance:296261
rollTimeSum:iiiiiiiiii5724301 awardDistance:12889
rollTimeSum:iiiiiiiiii5741447 awardDistance:15625
rollTimeSum:iiiiiiiiii5835145 awardDistance:85271
rollTimeSum:iiiiiiiiii5836813 awardDistance:1542
rollTimeSum:iiiiiiiiii5854295 awardDistance:15852
rollTimeSum:iiiiiiiiii5881702 awardDistance:25025
rollTimeSum:iiiiiiiiii5902466 awardDistance:18913
rollTimeSum:iiiiiiiiii5960276 awardDistance:52528
rollTimeSum:iiiiiiiiii6017284 awardDistance:51859
rollTimeSum:iiiiiiiiii6062199 awardDistance:40914
rollTimeSum:iiiiiiiiii6115506 awardDistance:48559
rollTimeSum:iiiiiiiiii6291932 awardDistance:160666
rollTimeSum:iiiiiiiiii6320071 awardDistance:25587
rollTimeSum:iiiiiiiiii6325939 awardDistance:5340
rollTimeSum:iiiiiiiiii6356401 awardDistance:27727
rollTimeSum:iiiiiiiiii6362217 awardDistance:5252
rollTimeSum:iiiiiiiiii6472784 awardDistance:100586
rollTimeSum:iiiiiiiiii6474384 awardDistance:1464
rollTimeSum:iiiiiiiiii6600370 awardDistance:114600
rollTimeSum:iiiiiiiiii6696531 awardDistance:87737
rollTimeSum:iiiiiiiiii6795978 awardDistance:90444
rollTimeSum:iiiiiiiiii6848613 awardDistance:47911
rollTimeSum:iiiiiiiiii6895006 awardDistance:42208
rollTimeSum:iiiiiiiiii6927854 awardDistance:29971
rollTimeSum:iiiiiiiiii7050879 awardDistance:111809
rollTimeSum:iiiiiiiiii7107690 awardDistance:51852
rollTimeSum:iiiiiiiiii7127434 awardDistance:17979
rollTimeSum:iiiiiiiiii7136186 awardDistance:7973
rollTimeSum:iiiiiiiiii7326639 awardDistance:173523
rollTimeSum:iiiiiiiiii7339320 awardDistance:11625
rollTimeSum:iiiiiiiiii7339423 awardDistance:96
rollTimeSum:iiiiiiiiii7397337 awardDistance:52809
rollTimeSum:iiiiiiiiii7438405 awardDistance:37431
rollTimeSum:iiiiiiiiii7601442 awardDistance:148335
rollTimeSum:iiiiiiiiii7625750 awardDistance:22051
rollTimeSum:iiiiiiiiii7670702 awardDistance:40879
rollTimeSum:iiiiiiiiii7685392 awardDistance:13367
rollTimeSum:iiiiiiiiii7688864 awardDistance:3171
rollTimeSum:iiiiiiiiii7823970 awardDistance:122990
rollTimeSum:iiiiiiiiii7827527 awardDistance:3234
rollTimeSum:iiiiiiiiii7854366 awardDistance:24419
rollTimeSum:iiiiiiiiii7873523 awardDistance:17380
rollTimeSum:iiiiiiiiii7956409 awardDistance:75471
rollTimeSum:iiiiiiiiii8023872 awardDistance:61410
rollTimeSum:iiiiiiiiii8097625 awardDistance:67084
rollTimeSum:iiiiiiiiii8103960 awardDistance:5789
rollTimeSum:iiiiiiiiii8117760 awardDistance:12549
rollTimeSum:iiiiiiiiii8156461 awardDistance:35279
rollTimeSum:iiiiiiiiii8220830 awardDistance:58679
rollTimeSum:iiiiiiiiii8239885 awardDistance:17402
rollTimeSum:iiiiiiiiii8251682 awardDistance:10670
rollTimeSum:iiiiiiiiii8265938 awardDistance:13014
rollTimeSum:iiiiiiiiii8306323 awardDistance:36731
rollTimeSum:iiiiiiiiii8408043 awardDistance:92701
rollTimeSum:iiiiiiiiii8436444 awardDistance:25935
rollTimeSum:iiiiiiiiii8444900 awardDistance:7702
rollTimeSum:iiiiiiiiii8449041 awardDistance:3778
rollTimeSum:iiiiiiiiii8493934 awardDistance:40965
rollTimeSum:iiiiiiiiii8497312 awardDistance:3107
rollTimeSum:iiiiiiiiii8504310 awardDistance:6387
rollTimeSum:iiiiiiiiii8514194 awardDistance:9005
rollTimeSum:iiiiiiiiii8545299 awardDistance:28262
rollTimeSum:iiiiiiiiii8549744 awardDistance:4028
rollTimeSum:iiiiiiiiii8585721 awardDistance:32785
rollTimeSum:iiiiiiiiii8612482 awardDistance:24335
rollTimeSum:iiiiiiiiii8681736 awardDistance:63016
rollTimeSum:iiiiiiiiii8685766 awardDistance:3673
rollTimeSum:iiiiiiiiii8711239 awardDistance:23157
rollTimeSum:iiiiiiiiii8833211 awardDistance:110956
rollTimeSum:iiiiiiiiii8834216 awardDistance:913
rollTimeSum:iiiiiiiiii8906625 awardDistance:65953
rollTimeSum:iiiiiiiiii8920414 awardDistance:12556
rollTimeSum:iiiiiiiiii8998494 awardDistance:71105
rollTimeSum:iiiiiiiiii8999659 awardDistance:1062
rollTimeSum:iiiiiiiiii9118328 awardDistance:108031
rollTimeSum:iiiiiiiiii9135867 awardDistance:15995
rollTimeSum:iiiiiiiiii9139288 awardDistance:3103
rollTimeSum:iiiiiiiiii9219168 awardDistance:72740
rollTimeSum:iiiiiiiiii9268687 awardDistance:45037
rollTimeSum:iiiiiiiiii9277219 awardDistance:7783
rollTimeSum:iiiiiiiiii9362823 awardDistance:77914
rollTimeSum:iiiiiiiiii9382066 awardDistance:17483
rollTimeSum:iiiiiiiiii9445514 awardDistance:57926
rollTimeSum:iiiiiiiiii9541542 awardDistance:87350
rollTimeSum:iiiiiiiiii9542602 awardDistance:969
rollTimeSum:iiiiiiiiii9607605 awardDistance:59311
rollTimeSum:iiiiiiiiii9613367 awardDistance:5254
rollTimeSum:iiiiiiiiii9642688 awardDistance:26716
rollTimeSum:iiiiiiiiii9676719 awardDistance:30935
rollTimeSum:iiiiiiiiii9749824 awardDistance:66567
rollTimeSum:iiiiiiiiii9750608 awardDistance:707
rollTimeSum:iiiiiiiiii9802299 awardDistance:47085
rollTimeSum:iiiiiiiiii9806058 awardDistance:3411
rollTimeSum:iiiiiiiiii9819123 awardDistance:11928
rollTimeSum:iiiiiiiiii9909823 awardDistance:82522
rollTimeSum:iiiiiiiiii9945055 awardDistance:32075
rollTimeSum:iiiiiiiiii9947149 awardDistance:1917
rollTimeSum:vi67722 awardDistance:109839
rollTimeSum:vi70645 awardDistance:2661
rollTimeSum:vi97732 awardDistance:24729
rollTimeSum:vi111109 awardDistance:12177
rollTimeSum:vi162303 awardDistance:46642
rollTimeSum:vi206358 awardDistance:40189
rollTimeSum:vi279731 awardDistance:66850
rollTimeSum:vi315106 awardDistance:32174
rollTimeSum:vi336876 awardDistance:19764
rollTimeSum:vi370233 awardDistance:30316
rollTimeSum:vi375436 awardDistance:4757
rollTimeSum:vi444950 awardDistance:63344
rollTimeSum:vi466190 awardDistance:19417
rollTimeSum:vi469305 awardDistance:2803
rollTimeSum:vi522175 awardDistance:48057
rollTimeSum:vi654044 awardDistance:120043
rollTimeSum:vi751015 awardDistance:88290
rollTimeSum:vi784407 awardDistance:30366
rollTimeSum:vi789604 awardDistance:4748
rollTimeSum:vi843185 awardDistance:48826
rollTimeSum:vi888929 awardDistance:41571
rollTimeSum:vi943949 awardDistance:49966
rollTimeSum:vi1023229 awardDistance:72091
rollTimeSum:vi1040124 awardDistance:15417
rollTimeSum:vi1144285 awardDistance:94696
rollTimeSum:vi1241698 awardDistance:88655
rollTimeSum:vi1253864 awardDistance:11083
rollTimeSum:vi1286959 awardDistance:30144
rollTimeSum:vi1385668 awardDistance:89971
rollTimeSum:vi1416147 awardDistance:27784
rollTimeSum:vi1434298 awardDistance:16514
rollTimeSum:vi1439395 awardDistance:4653
rollTimeSum:vi1454359 awardDistance:13648
rollTimeSum:vi1521787 awardDistance:61454
rollTimeSum:vi1663403 awardDistance:128946
rollTimeSum:vi1665450 awardDistance:1858
rollTimeSum:vi1695593 awardDistance:27426
rollTimeSum:vi1699272 awardDistance:3377
rollTimeSum:vi1728702 awardDistance:26839
rollTimeSum:vi1763642 awardDistance:31849
rollTimeSum:vi1771202 awardDistance:6892
rollTimeSum:vi1804956 awardDistance:30840
rollTimeSum:vi1805286 awardDistance:300
rollTimeSum:vi1882135 awardDistance:69970
rollTimeSum:vi1912446 awardDistance:27622
rollTimeSum:vi1952190 awardDistance:36186
rollTimeSum:vi1985676 awardDistance:30487
rollTimeSum:vi2081398 awardDistance:87083
rollTimeSum:vi2105878 awardDistance:22236
rollTimeSum:vi2122589 awardDistance:15213
rollTimeSum:vi2149150 awardDistance:24128
rollTimeSum:vi2196018 awardDistance:42673
rollTimeSum:vi2280976 awardDistance:77329
rollTimeSum:vi2372083 awardDistance:82822
rollTimeSum:vi2491034 awardDistance:108312
rollTimeSum:vi2491345 awardDistance:289
rollTimeSum:vi2546811 awardDistance:50424
rollTimeSum:vi2626147 awardDistance:72355
rollTimeSum:vi2687517 awardDistance:55979
rollTimeSum:vi2763728 awardDistance:69419
rollTimeSum:vi2826839 awardDistance:57418
rollTimeSum:vi2922885 awardDistance:87412
rollTimeSum:vi2948650 awardDistance:23463
rollTimeSum:vi2958435 awardDistance:8939
rollTimeSum:vi3106581 awardDistance:134737
rollTimeSum:vi3178081 awardDistance:65148
rollTimeSum:vi3189140 awardDistance:10086
rollTimeSum:vi3271499 awardDistance:75099
rollTimeSum:vi3288619 awardDistance:15626
rollTimeSum:vi3297479 awardDistance:8115
rollTimeSum:vi3322554 awardDistance:22809
rollTimeSum:vi3452211 awardDistance:118052
rollTimeSum:vi3494048 awardDistance:38087
rollTimeSum:vi3502780 awardDistance:7951
rollTimeSum:vi3529765 awardDistance:24657
rollTimeSum:vi3610185 awardDistance:73340
rollTimeSum:vi3706036 awardDistance:87225
rollTimeSum:vi3893934 awardDistance:170986
rollTimeSum:vi3976367 awardDistance:75044
rollTimeSum:vi4056823 awardDistance:73217
rollTimeSum:vi4150130 awardDistance:84871
rollTimeSum:vi4190418 awardDistance:36738
rollTimeSum:vi4194530 awardDistance:3747
rollTimeSum:vi4219484 awardDistance:22692
rollTimeSum:vi4282023 awardDistance:56958
rollTimeSum:vi4385344 awardDistance:94040
rollTimeSum:vi4404905 awardDistance:17758
rollTimeSum:vi4410430 awardDistance:5078
rollTimeSum:vi4412571 awardDistance:1959
rollTimeSum:vi4423337 awardDistance:9757
rollTimeSum:vi4436772 awardDistance:12273
rollTimeSum:vi4439985 awardDistance:2937
rollTimeSum:vi4523467 awardDistance:76127
rollTimeSum:vi4638246 awardDistance:104514
rollTimeSum:vi4638299 awardDistance:48
rollTimeSum:vi4744150 awardDistance:96413
rollTimeSum:vi4829815 awardDistance:77909
rollTimeSum:vi4844266 awardDistance:13147
rollTimeSum:vi4905008 awardDistance:55296
rollTimeSum:vi4918591 awardDistance:12334
rollTimeSum:vi4968692 awardDistance:45657
rollTimeSum:vi5145828 awardDistance:161562
rollTimeSum:vi5192902 awardDistance:42803
rollTimeSum:vi5204425 awardDistance:10437
rollTimeSum:vi5311166 awardDistance:97131
rollTimeSum:vi5338008 awardDistance:24404
rollTimeSum:vi5462794 awardDistance:113676
rollTimeSum:vi5487053 awardDistance:22057
rollTimeSum:vi5545626 awardDistance:53275
rollTimeSum:vi5610508 awardDistance:59060
rollTimeSum:vi5687802 awardDistance:70371
rollTimeSum:vi5726472 awardDistance:35322
rollTimeSum:vi5824355 awardDistance:89046
rollTimeSum:vi5902316 awardDistance:70893
rollTimeSum:vi5951063 awardDistance:44416
rollTimeSum:vi6120169 awardDistance:153872
rollTimeSum:vi6141604 awardDistance:19449
rollTimeSum:vi6158088 awardDistance:15036
rollTimeSum:vi6191343 awardDistance:30323
rollTimeSum:vi6191374 awardDistance:29
rollTimeSum:vi6263345 awardDistance:65646
rollTimeSum:vi6303338 awardDistance:36369
rollTimeSum:vi6497970 awardDistance:177252
rollTimeSum:vi6520046 awardDistance:20111
rollTimeSum:vi6528021 awardDistance:7292
rollTimeSum:vi6611291 awardDistance:75792
rollTimeSum:vi6656157 awardDistance:40791
rollTimeSum:vi6697340 awardDistance:37461
rollTimeSum:vi6805440 awardDistance:98432
rollTimeSum:vi6862329 awardDistance:51698
rollTimeSum:vi6893496 awardDistance:28333
rollTimeSum:vi6916812 awardDistance:21320
rollTimeSum:vi7074773 awardDistance:143938
rollTimeSum:vi7259089 awardDistance:167889
rollTimeSum:vi7296162 awardDistance:33625
rollTimeSum:vi7300574 awardDistance:4033
rollTimeSum:vi7304599 awardDistance:3682
rollTimeSum:vi7350840 awardDistance:42094
rollTimeSum:vi7664151 awardDistance:285049
rollTimeSum:vi7674825 awardDistance:9756
rollTimeSum:vi7708177 awardDistance:30383
rollTimeSum:vi7758893 awardDistance:46153
rollTimeSum:vi7896239 awardDistance:125090
rollTimeSum:vi8038506 awardDistance:129416
rollTimeSum:vi8063235 awardDistance:22579
rollTimeSum:vi8068960 awardDistance:5238
rollTimeSum:vi8091971 awardDistance:20902
rollTimeSum:vi8120134 awardDistance:25729
rollTimeSum:vi8134125 awardDistance:12722
rollTimeSum:vi8142905 awardDistance:7952
rollTimeSum:vi8186862 awardDistance:40035
rollTimeSum:vi8196598 awardDistance:8860
rollTimeSum:vi8211835 awardDistance:13938
rollTimeSum:vi8216916 awardDistance:4611
rollTimeSum:vi8237157 awardDistance:18445
rollTimeSum:vi8259543 awardDistance:20485
rollTimeSum:vi8305232 awardDistance:41577
rollTimeSum:vi8333453 awardDistance:25727
rollTimeSum:vi8347571 awardDistance:12881
rollTimeSum:vi8361397 awardDistance:12551
rollTimeSum:vi8398488 awardDistance:33796
rollTimeSum:vi8510075 awardDistance:101609
rollTimeSum:vi8526733 awardDistance:15159
rollTimeSum:vi8550439 awardDistance:21600
rollTimeSum:vi8586513 awardDistance:32920
rollTimeSum:vi8663506 awardDistance:70041
