rollTimeSum:26172 awardDistance:["23903"]
rollTimeSum:vvviiiiiiii4196321 awardDistance:["2850718"]
rollTimeSum:vvviiiiiiii4728029 awardDistance:["484436"]
rollTimeSum:vvviiiiiiii4898174 awardDistance:["154893"]
rollTimeSum:vvviiiiiiii5932344 awardDistance:["941565"]
rollTimeSum:vvviiiiiiii6291203 awardDistance:["326884"]
rollTimeSum:vvviiiiiiii6933977 awardDistance:["585044"]
rollTimeSum:vvviiiiiiii8242646 awardDistance:["1191285"]
rollTimeSum:vvviiiiiiii8911502 awardDistance:["609503"]
rollTimeSum:vvviiiiiiiii399495 awardDistance:["1354950"]
rollTimeSum:vvviiiiiiiii405431 awardDistance:["5400"]
rollTimeSum:vvviiiiiiiii1528307 awardDistance:["1022250"]
rollTimeSum:vvviiiiiiiii1703853 awardDistance:["159906"]
rollTimeSum:vvviiiiiiiii1840413 awardDistance:["124298"]
rollTimeSum:vvviiiiiiiii2139566 awardDistance:["272619"]
rollTimeSum:vvviiiiiiiii2288353 awardDistance:["135524"]
rollTimeSum:vvviiiiiiiii2558388 awardDistance:["245589"]
rollTimeSum:vvviiiiiiiii2786563 awardDistance:["208018"]
rollTimeSum:vvviiiiiiiii3127281 awardDistance:["310466"]
rollTimeSum:vvviiiiiiiii3277065 awardDistance:["136259"]
rollTimeSum:vvviiiiiiiii6839046 awardDistance:["3243215"]
rollTimeSum:vvviiiiiiiii7590470 awardDistance:["684404"]
rollTimeSum:vvviiiiiiiii9393283 awardDistance:["1641554"]
rollTimeSum:vvviiiiiiiii9905157 awardDistance:["466120"]
rollTimeSum:vvvv269673 awardDistance:["331728"]
rollTimeSum:vvvv870315 awardDistance:["547023"]
rollTimeSum:vvvv1720543 awardDistance:["774267"]
rollTimeSum:vvvv2443453 awardDistance:["658098"]
rollTimeSum:vvvv2689993 awardDistance:["224341"]
rollTimeSum:vvvv3714228 awardDistance:["932798"]
rollTimeSum:vvvv4034005 awardDistance:["291330"]
rollTimeSum:vvvv4461389 awardDistance:["388837"]
rollTimeSum:vvvv5079213 awardDistance:["562583"]
rollTimeSum:vvvv5417611 awardDistance:["308286"]
rollTimeSum:vvvv6280451 awardDistance:["785866"]
rollTimeSum:vvvv6950428 awardDistance:["609928"]
rollTimeSum:vvvv8177846 awardDistance:["1118054"]
rollTimeSum:vvvv8865293 awardDistance:["625726"]
rollTimeSum:vvvvi279118 awardDistance:["1287968"]
rollTimeSum:vvvvi387142 awardDistance:["98460"]
rollTimeSum:vvvvi896321 awardDistance:["463815"]
rollTimeSum:vvvvi911424 awardDistance:["13732"]
rollTimeSum:vvvvi947064 awardDistance:["32436"]
rollTimeSum:vvvvi1368359 awardDistance:["383940"]
rollTimeSum:vvvvi1825001 awardDistance:["415723"]
rollTimeSum:vvvvi1924658 awardDistance:["90900"]
rollTimeSum:vvvvi2372360 awardDistance:["407632"]
rollTimeSum:vvvvi5791175 awardDistance:["3112893"]
rollTimeSum:vvvvi7027733 awardDistance:["1125721"]
rollTimeSum:vvvvi9519659 awardDistance:["2269357"]
rollTimeSum:vvvvi9750474 awardDistance:["210429"]
rollTimeSum:vvvvii209746 awardDistance:["418096"]
rollTimeSum:vvvvii261356 awardDistance:["46948"]
rollTimeSum:vvvvii303069 awardDistance:["37978"]
rollTimeSum:vvvvii428284 awardDistance:["113912"]
rollTimeSum:vvvvii999632 awardDistance:["520159"]
rollTimeSum:vvvvii1409803 awardDistance:["374040"]
rollTimeSum:vvvvii1413631 awardDistance:["3489"]
rollTimeSum:vvvvii2510419 awardDistance:["998747"]
rollTimeSum:vvvvii3953754 awardDistance:["1314493"]
rollTimeSum:vvvvii4853255 awardDistance:["819536"]
rollTimeSum:vvvvii6078930 awardDistance:["1115879"]
rollTimeSum:vvvvii7129279 awardDistance:["956398"]
rollTimeSum:vvvvii7668724 awardDistance:["491178"]
rollTimeSum:vvvvii8165725 awardDistance:["452654"]
rollTimeSum:vvvvii9597954 awardDistance:["1304117"]
rollTimeSum:vvvviii699998 awardDistance:["1003171"]
rollTimeSum:vvvviii835445 awardDistance:["123106"]
rollTimeSum:vvvviii1659891 awardDistance:["750765"]
rollTimeSum:vvvviii2367475 awardDistance:["644277"]
rollTimeSum:vvvviii3078342 awardDistance:["647149"]
rollTimeSum:vvvviii3812432 awardDistance:["668567"]
rollTimeSum:vvvviii4006116 awardDistance:["176398"]
rollTimeSum:vvvviii4761093 awardDistance:["687459"]
rollTimeSum:vvvviii5620868 awardDistance:["782959"]
rollTimeSum:vvvviii6820928 awardDistance:["1092809"]
rollTimeSum:vvvviii7361639 awardDistance:["492457"]
rollTimeSum:vvvviii7839880 awardDistance:["435697"]
rollTimeSum:vvvviii8026993 awardDistance:["170017"]
rollTimeSum:vvvviiii246699 awardDistance:["2021391"]
rollTimeSum:vvvviiii952034 awardDistance:["642364"]
rollTimeSum:vvvviiii1273276 awardDistance:["292458"]
rollTimeSum:vvvviiii2531730 awardDistance:["1145961"]
rollTimeSum:vvvviiii3631502 awardDistance:["1001567"]
rollTimeSum:vvvviiii4024587 awardDistance:["358259"]
rollTimeSum:vvvviiii4325518 awardDistance:["274085"]
rollTimeSum:vvvviiii5084500 awardDistance:["690792"]
rollTimeSum:vvvviiii5576806 awardDistance:["448154"]
rollTimeSum:vvvviiii6283080 awardDistance:["643120"]
rollTimeSum:vvvviiii8266766 awardDistance:["1806252"]
rollTimeSum:vvvviiii8412509 awardDistance:["132848"]
rollTimeSum:vvvviiii9388309 awardDistance:["888918"]
rollTimeSum:vvvviiiii2959146 awardDistance:["3251451"]
rollTimeSum:vvvviiiii3452694 awardDistance:["449302"]
rollTimeSum:vvvviiiii4856245 awardDistance:["1278679"]
rollTimeSum:vvvviiiii6015006 awardDistance:["1054956"]
rollTimeSum:vvvviiiii6289063 awardDistance:["249518"]
rollTimeSum:vvvviiiii8491297 awardDistance:["2004554"]
rollTimeSum:vvvviiiii8990282 awardDistance:["454236"]
rollTimeSum:vvvviiiii9274816 awardDistance:["259022"]
rollTimeSum:vvvviiiiii1180732 awardDistance:["1735381"]
rollTimeSum:vvvviiiiii1348595 awardDistance:["152775"]
rollTimeSum:vvvviiiiii1396825 awardDistance:["43924"]
rollTimeSum:vvvviiiiii1551776 awardDistance:["141079"]
rollTimeSum:vvvviiiiii2514345 awardDistance:["876482"]
rollTimeSum:vvvviiiiii2577720 awardDistance:["57866"]
rollTimeSum:vvvviiiiii2795340 awardDistance:["198241"]
rollTimeSum:vvvviiiiii3044729 awardDistance:["227016"]
rollTimeSum:vvvviiiiii3770870 awardDistance:["660717"]
rollTimeSum:vvvviiiiii4474459 awardDistance:["640994"]
rollTimeSum:vvvviiiiii8025131 awardDistance:["3232822"]
rollTimeSum:vvvviiiiii8304373 awardDistance:["254309"]
rollTimeSum:vvvviiiiii9446558 awardDistance:["1039811"]
rollTimeSum:vvvviiiiii9998384 awardDistance:["502383"]
rollTimeSum:vvvviiiiiii25040 awardDistance:["24269"]
rollTimeSum:vvvviiiiiii1887710 awardDistance:["1696128"]
rollTimeSum:vvvviiiiiii2843362 awardDistance:["870298"]
rollTimeSum:vvvviiiiiii3073424 awardDistance:["209211"]
rollTimeSum:vvvviiiiiii3232064 awardDistance:["144597"]
rollTimeSum:vvvviiiiiii6363201 awardDistance:["2850718"]
rollTimeSum:vvvviiiiiii6894909 awardDistance:["484436"]
rollTimeSum:vvvviiiiiii7065054 awardDistance:["154893"]
rollTimeSum:vvvviiiiiii8099224 awardDistance:["941565"]
rollTimeSum:vvvviiiiiii8458083 awardDistance:["326884"]
rollTimeSum:vvvviiiiiii9100857 awardDistance:["585044"]
rollTimeSum:vvvviiiiiiii409526 awardDistance:["1191285"]
rollTimeSum:vvvviiiiiiii1078382 awardDistance:["609503"]
rollTimeSum:vvvviiiiiiii2566375 awardDistance:["1354950"]
rollTimeSum:vvvviiiiiiii2572311 awardDistance:["5400"]
rollTimeSum:vvvviiiiiiii3695187 awardDistance:["1022250"]
rollTimeSum:vvvviiiiiiii3870733 awardDistance:["159906"]
rollTimeSum:vvvviiiiiiii4007293 awardDistance:["124298"]
rollTimeSum:vvvviiiiiiii4306446 awardDistance:["272619"]
rollTimeSum:vvvviiiiiiii4455233 awardDistance:["135524"]
rollTimeSum:vvvviiiiiiii4725268 awardDistance:["245589"]
rollTimeSum:vvvviiiiiiii4953443 awardDistance:["208018"]
rollTimeSum:vvvviiiiiiii5294161 awardDistance:["310466"]
rollTimeSum:vvvviiiiiiii5443945 awardDistance:["136259"]
rollTimeSum:vvvviiiiiiii9005926 awardDistance:["3243215"]
rollTimeSum:vvvviiiiiiii9757350 awardDistance:["684404"]
rollTimeSum:vvvviiiiiiiii1560163 awardDistance:["1641554"]
rollTimeSum:vvvviiiiiiiii2072037 awardDistance:["466120"]
rollTimeSum:vvvviiiiiiiii2436553 awardDistance:["331728"]
rollTimeSum:vvvviiiiiiiii3037195 awardDistance:["547023"]
rollTimeSum:vvvviiiiiiiii3887423 awardDistance:["774267"]
rollTimeSum:vvvviiiiiiiii4610333 awardDistance:["658098"]
rollTimeSum:vvvviiiiiiiii4856873 awardDistance:["224341"]
rollTimeSum:vvvviiiiiiiii5881108 awardDistance:["932798"]
rollTimeSum:vvvviiiiiiiii6200885 awardDistance:["291330"]
rollTimeSum:vvvviiiiiiiii6628269 awardDistance:["388837"]
rollTimeSum:vvvviiiiiiiii7246093 awardDistance:["562583"]
rollTimeSum:vvvviiiiiiiii7584491 awardDistance:["308286"]
rollTimeSum:vvvviiiiiiiii8447331 awardDistance:["785866"]
rollTimeSum:vvvviiiiiiiii9117308 awardDistance:["609928"]
rollTimeSum:vvvvv344726 awardDistance:["1118054"]
rollTimeSum:vvvvv1032173 awardDistance:["625726"]
rollTimeSum:vvvvv2445998 awardDistance:["1287968"]
rollTimeSum:vvvvv2554022 awardDistance:["98460"]
rollTimeSum:vvvvv3063201 awardDistance:["463815"]
rollTimeSum:vvvvv3078304 awardDistance:["13732"]
rollTimeSum:vvvvv3113944 awardDistance:["32436"]
rollTimeSum:vvvvv3535239 awardDistance:["383940"]
rollTimeSum:vvvvv3991881 awardDistance:["415723"]
rollTimeSum:vvvvv4091538 awardDistance:["90900"]
rollTimeSum:vvvvv4539240 awardDistance:["407632"]
rollTimeSum:vvvvv7958055 awardDistance:["3112893"]
rollTimeSum:vvvvv9194613 awardDistance:["1125721"]
rollTimeSum:vvvvvi1686539 awardDistance:["2269357"]
rollTimeSum:vvvvvi1917354 awardDistance:["210429"]
rollTimeSum:vvvvvi2376626 awardDistance:["418096"]
rollTimeSum:vvvvvi2428236 awardDistance:["46948"]
rollTimeSum:vvvvvi2469949 awardDistance:["37978"]
rollTimeSum:vvvvvi2595164 awardDistance:["113912"]
rollTimeSum:vvvvvi3166512 awardDistance:["520159"]
rollTimeSum:vvvvvi3576683 awardDistance:["374040"]
rollTimeSum:vvvvvi3580511 awardDistance:["3489"]
rollTimeSum:vvvvvi4677299 awardDistance:["998747"]
rollTimeSum:vvvvvi6120634 awardDistance:["1314493"]
rollTimeSum:vvvvvi7020135 awardDistance:["819536"]
rollTimeSum:vvvvvi8245810 awardDistance:["1115879"]
rollTimeSum:vvvvvi9296159 awardDistance:["956398"]
rollTimeSum:vvvvvi9835604 awardDistance:["491178"]
rollTimeSum:vvvvvii332605 awardDistance:["452654"]
rollTimeSum:vvvvvii1764834 awardDistance:["1304117"]
rollTimeSum:vvvvvii2866878 awardDistance:["1003171"]
rollTimeSum:vvvvvii3002325 awardDistance:["123106"]
rollTimeSum:vvvvvii3826771 awardDistance:["750765"]
rollTimeSum:vvvvvii4534355 awardDistance:["644277"]
rollTimeSum:vvvvvii5245222 awardDistance:["647149"]
rollTimeSum:vvvvvii5979312 awardDistance:["668567"]
rollTimeSum:vvvvvii6172996 awardDistance:["176398"]
rollTimeSum:vvvvvii6927973 awardDistance:["687459"]
rollTimeSum:vvvvvii7787748 awardDistance:["782959"]
rollTimeSum:vvvvvii8987808 awardDistance:["1092809"]
rollTimeSum:vvvvvii9528519 awardDistance:["492457"]
rollTimeSum:vvvvviii6760 awardDistance:["435697"]
rollTimeSum:vvvvviii193873 awardDistance:["170017"]
rollTimeSum:vvvvviii2413579 awardDistance:["2021391"]
rollTimeSum:vvvvviii3118914 awardDistance:["642364"]
rollTimeSum:vvvvviii3440156 awardDistance:["292458"]
rollTimeSum:vvvvviii4698610 awardDistance:["1145961"]
rollTimeSum:vvvvviii5798382 awardDistance:["1001567"]
rollTimeSum:vvvvviii6191467 awardDistance:["358259"]
rollTimeSum:vvvvviii6492398 awardDistance:["274085"]
rollTimeSum:vvvvviii7251380 awardDistance:["690792"]
rollTimeSum:vvvvviii7743686 awardDistance:["448154"]
rollTimeSum:vvvvviii8449960 awardDistance:["643120"]
rollTimeSum:vvvvviiii433646 awardDistance:["1806252"]
rollTimeSum:vvvvviiii579389 awardDistance:["132848"]
rollTimeSum:vvvvviiii1555189 awardDistance:["888918"]
rollTimeSum:vvvvviiii5126026 awardDistance:["3251451"]
rollTimeSum:vvvvviiii5619574 awardDistance:["449302"]
rollTimeSum:vvvvviiii7023125 awardDistance:["1278679"]
rollTimeSum:vvvvviiii8181886 awardDistance:["1054956"]
rollTimeSum:vvvvviiii8455943 awardDistance:["249518"]
rollTimeSum:vvvvviiiii658177 awardDistance:["2004554"]
rollTimeSum:vvvvviiiii1157162 awardDistance:["454236"]
rollTimeSum:vvvvviiiii1441696 awardDistance:["259022"]
rollTimeSum:vvvvviiiii3347612 awardDistance:["1735381"]
rollTimeSum:vvvvviiiii3515475 awardDistance:["152775"]
rollTimeSum:vvvvviiiii3563705 awardDistance:["43924"]
rollTimeSum:vvvvviiiii3718656 awardDistance:["141079"]
rollTimeSum:vvvvviiiii4681225 awardDistance:["876482"]
rollTimeSum:vvvvviiiii4744600 awardDistance:["57866"]
rollTimeSum:vvvvviiiii4962220 awardDistance:["198241"]
rollTimeSum:vvvvviiiii5211609 awardDistance:["227016"]
rollTimeSum:vvvvviiiii5937750 awardDistance:["660717"]
rollTimeSum:vvvvviiiii6641339 awardDistance:["640994"]
rollTimeSum:vvvvviiiiii192011 awardDistance:["3232822"]
rollTimeSum:vvvvviiiiii471253 awardDistance:["254309"]
rollTimeSum:vvvvviiiiii1613438 awardDistance:["1039811"]
rollTimeSum:vvvvviiiiii2165264 awardDistance:["502383"]
rollTimeSum:vvvvviiiiii2191920 awardDistance:["24269"]
rollTimeSum:vvvvviiiiii4054590 awardDistance:["1696128"]
rollTimeSum:vvvvviiiiii5010242 awardDistance:["870298"]
rollTimeSum:vvvvviiiiii5240304 awardDistance:["209211"]
rollTimeSum:vvvvviiiiii5398944 awardDistance:["144597"]
rollTimeSum:vvvvviiiiii8530081 awardDistance:["2850718"]
rollTimeSum:vvvvviiiiii9061789 awardDistance:["484436"]
rollTimeSum:vvvvviiiiii9231934 awardDistance:["154893"]
rollTimeSum:vvvvviiiiiii266104 awardDistance:["941565"]
rollTimeSum:vvvvviiiiiii624963 awardDistance:["326884"]
rollTimeSum:vvvvviiiiiii1267737 awardDistance:["585044"]
rollTimeSum:vvvvviiiiiii2576406 awardDistance:["1191285"]
rollTimeSum:vvvvviiiiiii3245262 awardDistance:["609503"]
rollTimeSum:vvvvviiiiiii4733255 awardDistance:["1354950"]
rollTimeSum:vvvvviiiiiii4739191 awardDistance:["5400"]
rollTimeSum:vvvvviiiiiii5862067 awardDistance:["1022250"]
rollTimeSum:vvvvviiiiiii6037613 awardDistance:["159906"]
rollTimeSum:vvvvviiiiiii6174173 awardDistance:["124298"]
rollTimeSum:vvvvviiiiiii6473326 awardDistance:["272619"]
rollTimeSum:vvvvviiiiiii6622113 awardDistance:["135524"]
rollTimeSum:vvvvviiiiiii6892148 awardDistance:["245589"]
rollTimeSum:vvvvviiiiiii7120323 awardDistance:["208018"]
rollTimeSum:vvvvviiiiiii7461041 awardDistance:["310466"]
rollTimeSum:vvvvviiiiiii7610825 awardDistance:["136259"]
rollTimeSum:vvvvviiiiiiii1172806 awardDistance:["3243215"]
rollTimeSum:vvvvviiiiiiii1924230 awardDistance:["684404"]
rollTimeSum:vvvvviiiiiiii3727043 awardDistance:["1641554"]
rollTimeSum:vvvvviiiiiiii4238917 awardDistance:["466120"]
rollTimeSum:vvvvviiiiiiii4603433 awardDistance:["331728"]
rollTimeSum:vvvvviiiiiiii5204075 awardDistance:["547023"]
rollTimeSum:vvvvviiiiiiii6054303 awardDistance:["774267"]
rollTimeSum:vvvvviiiiiiii6777213 awardDistance:["658098"]
rollTimeSum:vvvvviiiiiiii7023753 awardDistance:["224341"]
rollTimeSum:vvvvviiiiiiii8047988 awardDistance:["932798"]
rollTimeSum:vvvvviiiiiiii8367765 awardDistance:["291330"]
rollTimeSum:vvvvviiiiiiii8795149 awardDistance:["388837"]
rollTimeSum:vvvvviiiiiiii9412973 awardDistance:["562583"]
rollTimeSum:vvvvviiiiiiii9751371 awardDistance:["308286"]
rollTimeSum:vvvvviiiiiiiii614211 awardDistance:["785866"]
rollTimeSum:vvvvviiiiiiiii1284188 awardDistance:["609928"]
rollTimeSum:vvvvviiiiiiiii2511606 awardDistance:["1118054"]
rollTimeSum:vvvvviiiiiiiii3199053 awardDistance:["625726"]
rollTimeSum:vvvvviiiiiiiii4612878 awardDistance:["1287968"]
rollTimeSum:vvvvviiiiiiiii4720902 awardDistance:["98460"]
rollTimeSum:vvvvviiiiiiiii5230081 awardDistance:["463815"]
rollTimeSum:vvvvviiiiiiiii5245184 awardDistance:["13732"]
rollTimeSum:vvvvviiiiiiiii5280824 awardDistance:["32436"]
rollTimeSum:vvvvviiiiiiiii5702119 awardDistance:["383940"]
rollTimeSum:vvvvviiiiiiiii6158761 awardDistance:["415723"]
rollTimeSum:vvvvviiiiiiiii6258418 awardDistance:["90900"]
rollTimeSum:vvvvviiiiiiiii6706120 awardDistance:["407632"]
rollTimeSum:vvvvvv124935 awardDistance:["3112893"]
rollTimeSum:vvvvvv1361493 awardDistance:["1125721"]
rollTimeSum:vvvvvv3853419 awardDistance:["2269357"]
rollTimeSum:vvvvvv4084234 awardDistance:["210429"]
rollTimeSum:vvvvvv4543506 awardDistance:["418096"]
rollTimeSum:vvvvvv4595116 awardDistance:["46948"]
rollTimeSum:vvvvvv4636829 awardDistance:["37978"]
rollTimeSum:vvvvvv4762044 awardDistance:["113912"]
rollTimeSum:vvvvvv5333392 awardDistance:["520159"]
rollTimeSum:vvvvvv5743563 awardDistance:["374040"]
rollTimeSum:vvvvvv5747391 awardDistance:["3489"]
rollTimeSum:vvvvvv6844179 awardDistance:["998747"]
rollTimeSum:vvvvvv8287514 awardDistance:["1314493"]
rollTimeSum:vvvvvv9187015 awardDistance:["819536"]
rollTimeSum:vvvvvvi412690 awardDistance:["1115879"]
rollTimeSum:vvvvvvi1463039 awardDistance:["956398"]
rollTimeSum:vvvvvvi2002484 awardDistance:["491178"]
rollTimeSum:vvvvvvi2499485 awardDistance:["452654"]
rollTimeSum:vvvvvvi3931714 awardDistance:["1304117"]
rollTimeSum:vvvvvvi5033758 awardDistance:["1003171"]
rollTimeSum:vvvvvvi5169205 awardDistance:["123106"]
rollTimeSum:vvvvvvi5993651 awardDistance:["750765"]
rollTimeSum:vvvvvvi6701235 awardDistance:["644277"]
rollTimeSum:vvvvvvi7412102 awardDistance:["647149"]
rollTimeSum:vvvvvvi8146192 awardDistance:["668567"]
rollTimeSum:vvvvvvi8339876 awardDistance:["176398"]
rollTimeSum:vvvvvvi9094853 awardDistance:["687459"]
rollTimeSum:vvvvvvi9954628 awardDistance:["782959"]
rollTimeSum:vvvvvvii1154688 awardDistance:["1092809"]
rollTimeSum:vvvvvvii1695399 awardDistance:["492457"]
rollTimeSum:vvvvvvii2173640 awardDistance:["435697"]
rollTimeSum:vvvvvvii2360753 awardDistance:["170017"]
rollTimeSum:vvvvvvii4580459 awardDistance:["2021391"]
rollTimeSum:vvvvvvii5285794 awardDistance:["642364"]
rollTimeSum:vvvvvvii5607036 awardDistance:["292458"]
rollTimeSum:vvvvvvii6865490 awardDistance:["1145961"]
rollTimeSum:vvvvvvii7965262 awardDistance:["1001567"]
rollTimeSum:vvvvvvii8358347 awardDistance:["358259"]
rollTimeSum:vvvvvvii8659278 awardDistance:["274085"]
rollTimeSum:vvvvvvii9418260 awardDistance:["690792"]
rollTimeSum:vvvvvvii9910566 awardDistance:["448154"]
rollTimeSum:vvvvvviii616840 awardDistance:["643120"]
rollTimeSum:vvvvvviii2600526 awardDistance:["1806252"]
rollTimeSum:vvvvvviii2746269 awardDistance:["132848"]
rollTimeSum:vvvvvviii3722069 awardDistance:["888918"]
rollTimeSum:vvvvvviii7292906 awardDistance:["3251451"]
rollTimeSum:vvvvvviii7786454 awardDistance:["449302"]
rollTimeSum:vvvvvviii9190005 awardDistance:["1278679"]
rollTimeSum:vvvvvviiii348766 awardDistance:["1054956"]
rollTimeSum:vvvvvviiii622823 awardDistance:["249518"]
rollTimeSum:vvvvvviiii2825057 awardDistance:["2004554"]
rollTimeSum:vvvvvviiii3324042 awardDistance:["454236"]
rollTimeSum:vvvvvviiii3608576 awardDistance:["259022"]
rollTimeSum:vvvvvviiii5514492 awardDistance:["1735381"]
rollTimeSum:vvvvvviiii5682355 awardDistance:["152775"]
rollTimeSum:vvvvvviiii5730585 awardDistance:["43924"]
rollTimeSum:vvvvvviiii5885536 awardDistance:["141079"]
rollTimeSum:vvvvvviiii6848105 awardDistance:["876482"]
rollTimeSum:vvvvvviiii6911480 awardDistance:["57866"]
rollTimeSum:vvvvvviiii7129100 awardDistance:["198241"]
rollTimeSum:vvvvvviiii7378489 awardDistance:["227016"]
rollTimeSum:vvvvvviiii8104630 awardDistance:["660717"]
rollTimeSum:vvvvvviiii8808219 awardDistance:["640994"]
rollTimeSum:vvvvvviiiii2358891 awardDistance:["3232822"]
rollTimeSum:vvvvvviiiii2638133 awardDistance:["254309"]
rollTimeSum:vvvvvviiiii3780318 awardDistance:["1039811"]
rollTimeSum:vvvvvviiiii4332144 awardDistance:["502383"]
rollTimeSum:vvvvvviiiii4358800 awardDistance:["24269"]
rollTimeSum:vvvvvviiiii6221470 awardDistance:["1696128"]
rollTimeSum:vvvvvviiiii7177122 awardDistance:["870298"]
rollTimeSum:vvvvvviiiii7407184 awardDistance:["209211"]
rollTimeSum:vvvvvviiiii7565824 awardDistance:["144597"]
rollTimeSum:vvvvvviiiiii696961 awardDistance:["2850718"]
rollTimeSum:vvvvvviiiiii1228669 awardDistance:["484436"]
rollTimeSum:vvvvvviiiiii1398814 awardDistance:["154893"]
rollTimeSum:vvvvvviiiiii2432984 awardDistance:["941565"]
rollTimeSum:vvvvvviiiiii2791843 awardDistance:["326884"]
rollTimeSum:vvvvvviiiiii3434617 awardDistance:["585044"]
rollTimeSum:vvvvvviiiiii4743286 awardDistance:["1191285"]
rollTimeSum:vvvvvviiiiii5412142 awardDistance:["609503"]
rollTimeSum:vvvvvviiiiii6900135 awardDistance:["1354950"]
rollTimeSum:vvvvvviiiiii6906071 awardDistance:["5400"]
rollTimeSum:vvvvvviiiiii8028947 awardDistance:["1022250"]
rollTimeSum:vvvvvviiiiii8204493 awardDistance:["159906"]
rollTimeSum:vvvvvviiiiii8341053 awardDistance:["124298"]
rollTimeSum:vvvvvviiiiii8640206 awardDistance:["272619"]
rollTimeSum:vvvvvviiiiii8788993 awardDistance:["135524"]
rollTimeSum:vvvvvviiiiii9059028 awardDistance:["245589"]
rollTimeSum:vvvvvviiiiii9287203 awardDistance:["208018"]
rollTimeSum:vvvvvviiiiii9627921 awardDistance:["310466"]
rollTimeSum:vvvvvviiiiii9777705 awardDistance:["136259"]
rollTimeSum:vvvvvviiiiiii3339686 awardDistance:["3243215"]
rollTimeSum:vvvvvviiiiiii4091110 awardDistance:["684404"]
rollTimeSum:vvvvvviiiiiii5893923 awardDistance:["1641554"]
rollTimeSum:vvvvvviiiiiii6405797 awardDistance:["466120"]
rollTimeSum:vvvvvviiiiiii6770313 awardDistance:["331728"]
rollTimeSum:vvvvvviiiiiii7370955 awardDistance:["547023"]
rollTimeSum:vvvvvviiiiiii8221183 awardDistance:["774267"]
rollTimeSum:vvvvvviiiiiii8944093 awardDistance:["658098"]
rollTimeSum:vvvvvviiiiiii9190633 awardDistance:["224341"]
rollTimeSum:vvvvvviiiiiiii214868 awardDistance:["932798"]
rollTimeSum:vvvvvviiiiiiii534645 awardDistance:["291330"]
rollTimeSum:vvvvvviiiiiiii962029 awardDistance:["388837"]
rollTimeSum:vvvvvviiiiiiii1579853 awardDistance:["562583"]
rollTimeSum:vvvvvviiiiiiii1918251 awardDistance:["308286"]
rollTimeSum:vvvvvviiiiiiii2781091 awardDistance:["785866"]
rollTimeSum:vvvvvviiiiiiii3451068 awardDistance:["609928"]
rollTimeSum:vvvvvviiiiiiii4678486 awardDistance:["1118054"]
rollTimeSum:vvvvvviiiiiiii5365933 awardDistance:["625726"]
rollTimeSum:vvvvvviiiiiiii6779758 awardDistance:["1287968"]
rollTimeSum:vvvvvviiiiiiii6887782 awardDistance:["98460"]
rollTimeSum:vvvvvviiiiiiii7396961 awardDistance:["463815"]
rollTimeSum:vvvvvviiiiiiii7412064 awardDistance:["13732"]
rollTimeSum:vvvvvviiiiiiii7447704 awardDistance:["32436"]
rollTimeSum:vvvvvviiiiiiii7868999 awardDistance:["383940"]
rollTimeSum:vvvvvviiiiiiii8325641 awardDistance:["415723"]
rollTimeSum:vvvvvviiiiiiii8425298 awardDistance:["90900"]
rollTimeSum:vvvvvviiiiiiii8873000 awardDistance:["407632"]
rollTimeSum:vvvvvviiiiiiiii2291815 awardDistance:["3112893"]
rollTimeSum:vvvvvviiiiiiiii3528373 awardDistance:["1125721"]
rollTimeSum:vvvvvviiiiiiiii6020299 awardDistance:["2269357"]
rollTimeSum:vvvvvviiiiiiiii6251114 awardDistance:["210429"]
rollTimeSum:vvvvvviiiiiiiii6710386 awardDistance:["418096"]
rollTimeSum:vvvvvviiiiiiiii6761996 awardDistance:["46948"]
rollTimeSum:vvvvvviiiiiiiii6803709 awardDistance:["37978"]
rollTimeSum:vvvvvviiiiiiiii6928924 awardDistance:["113912"]
rollTimeSum:vvvvvviiiiiiiii7500272 awardDistance:["520159"]
rollTimeSum:vvvvvviiiiiiiii7910443 awardDistance:["374040"]
rollTimeSum:vvvvvviiiiiiiii7914271 awardDistance:["3489"]
rollTimeSum:vvvvvviiiiiiiii9011059 awardDistance:["998747"]
rollTimeSum:vvvvvvv454394 awardDistance:["1314493"]
rollTimeSum:vvvvvvv1353895 awardDistance:["819536"]
rollTimeSum:vvvvvvv2579570 awardDistance:["1115879"]
rollTimeSum:vvvvvvv3629919 awardDistance:["956398"]
rollTimeSum:vvvvvvv4169364 awardDistance:["491178"]
rollTimeSum:vvvvvvv4666365 awardDistance:["452654"]
rollTimeSum:vvvvvvv6098594 awardDistance:["1304117"]
rollTimeSum:vvvvvvv7200638 awardDistance:["1003171"]
rollTimeSum:vvvvvvv7336085 awardDistance:["123106"]
rollTimeSum:vvvvvvv8160531 awardDistance:["750765"]
rollTimeSum:vvvvvvv8868115 awardDistance:["644277"]
rollTimeSum:vvvvvvv9578982 awardDistance:["647149"]
rollTimeSum:vvvvvvvi313072 awardDistance:["668567"]
rollTimeSum:vvvvvvvi506756 awardDistance:["176398"]
rollTimeSum:vvvvvvvi1261733 awardDistance:["687459"]
rollTimeSum:vvvvvvvi2121508 awardDistance:["782959"]
rollTimeSum:vvvvvvvi3321568 awardDistance:["1092809"]
rollTimeSum:vvvvvvvi3862279 awardDistance:["492457"]
rollTimeSum:vvvvvvvi4340520 awardDistance:["435697"]
rollTimeSum:vvvvvvvi4527633 awardDistance:["170017"]
rollTimeSum:vvvvvvvi6747339 awardDistance:["2021391"]
