rollTimeSum:6425 awardDistance:["5872"]
rollTimeSum:viiiiiii6067418 awardDistance:["35472"]
rollTimeSum:viiiiiii6106412 awardDistance:["35486"]
rollTimeSum:viiiiiii6193952 awardDistance:["79731"]
rollTimeSum:viiiiiii6201034 awardDistance:["6467"]
rollTimeSum:viiiiiii6243342 awardDistance:["38516"]
rollTimeSum:viiiiiii6416991 awardDistance:["158150"]
rollTimeSum:viiiiiii6464738 awardDistance:["43495"]
rollTimeSum:viiiiiii6479294 awardDistance:["13196"]
rollTimeSum:viiiiiii6507381 awardDistance:["25623"]
rollTimeSum:viiiiiii6588759 awardDistance:["74030"]
rollTimeSum:viiiiiii6617699 awardDistance:["26416"]
rollTimeSum:viiiiiii6620091 awardDistance:["2193"]
rollTimeSum:viiiiiii6839023 awardDistance:["199329"]
rollTimeSum:viiiiiii6943944 awardDistance:["95457"]
rollTimeSum:viiiiiii6967129 awardDistance:["21126"]
rollTimeSum:viiiiiii7025555 awardDistance:["53168"]
rollTimeSum:viiiiiii7080160 awardDistance:["49703"]
rollTimeSum:viiiiiii7203430 awardDistance:["112151"]
rollTimeSum:viiiiiii7376674 awardDistance:["157856"]
rollTimeSum:viiiiiii7405431 awardDistance:["26176"]
rollTimeSum:viiiiiii7435911 awardDistance:["27819"]
rollTimeSum:viiiiiii7468044 awardDistance:["29380"]
rollTimeSum:viiiiiii7510125 awardDistance:["38229"]
rollTimeSum:viiiiiii7514846 awardDistance:["4309"]
rollTimeSum:viiiiiii7558421 awardDistance:["39697"]
rollTimeSum:viiiiiii7602488 awardDistance:["40168"]
rollTimeSum:viiiiiii7669687 awardDistance:["61129"]
rollTimeSum:viiiiiii7785016 awardDistance:["105151"]
rollTimeSum:viiiiiii7797364 awardDistance:["11251"]
rollTimeSum:viiiiiii7806185 awardDistance:["8009"]
rollTimeSum:viiiiiii7834762 awardDistance:["26027"]
rollTimeSum:viiiiiii7858722 awardDistance:["21878"]
rollTimeSum:viiiiiii7921690 awardDistance:["57465"]
rollTimeSum:viiiiiii7945217 awardDistance:["21368"]
rollTimeSum:viiiiiii7997035 awardDistance:["47316"]
rollTimeSum:viiiiiii8008975 awardDistance:["10823"]
rollTimeSum:viiiiiii8097832 awardDistance:["80844"]
rollTimeSum:viiiiiii8172199 awardDistance:["67734"]
rollTimeSum:viiiiiii8259806 awardDistance:["79881"]
rollTimeSum:viiiiiii8372816 awardDistance:["103088"]
rollTimeSum:viiiiiii8389669 awardDistance:["15301"]
rollTimeSum:viiiiiii8527342 awardDistance:["125433"]
rollTimeSum:viiiiiii8620387 awardDistance:["84793"]
rollTimeSum:viiiiiii8625775 awardDistance:["4955"]
rollTimeSum:viiiiiii8634105 awardDistance:["7524"]
rollTimeSum:viiiiiii8635067 awardDistance:["879"]
rollTimeSum:viiiiiii8708049 awardDistance:["66397"]
rollTimeSum:viiiiiii8726865 awardDistance:["17082"]
rollTimeSum:viiiiiii8754659 awardDistance:["25324"]
rollTimeSum:viiiiiii8766677 awardDistance:["10963"]
rollTimeSum:viiiiiii8893737 awardDistance:["115664"]
rollTimeSum:viiiiiii8953691 awardDistance:["54591"]
rollTimeSum:viiiiiii8990838 awardDistance:["33769"]
rollTimeSum:viiiiiii8993382 awardDistance:["2326"]
rollTimeSum:viiiiiii9017197 awardDistance:["21582"]
rollTimeSum:viiiiiii9067904 awardDistance:["46163"]
rollTimeSum:viiiiiii9081672 awardDistance:["12478"]
rollTimeSum:viiiiiii9175194 awardDistance:["85121"]
rollTimeSum:viiiiiii9237753 awardDistance:["57042"]
rollTimeSum:viiiiiii9263985 awardDistance:["23927"]
rollTimeSum:viiiiiii9291004 awardDistance:["24600"]
rollTimeSum:viiiiiii9327176 awardDistance:["32927"]
rollTimeSum:viiiiiii9465719 awardDistance:["126051"]
rollTimeSum:viiiiiii9540896 awardDistance:["68518"]
rollTimeSum:viiiiiii9622789 awardDistance:["74429"]
rollTimeSum:viiiiiii9653813 awardDistance:["28290"]
rollTimeSum:viiiiiii9747425 awardDistance:["85241"]
rollTimeSum:viiiiiii9933246 awardDistance:["169209"]
rollTimeSum:viiiiiiii16979 awardDistance:["76246"]
rollTimeSum:viiiiiiii47397 awardDistance:["27752"]
rollTimeSum:viiiiiiii80482 awardDistance:["30099"]
rollTimeSum:viiiiiiii128732 awardDistance:["43815"]
rollTimeSum:viiiiiiii218598 awardDistance:["81798"]
rollTimeSum:viiiiiiii269576 awardDistance:["46405"]
rollTimeSum:viiiiiiii295031 awardDistance:["23180"]
rollTimeSum:viiiiiiii306726 awardDistance:["10639"]
rollTimeSum:viiiiiiii363829 awardDistance:["51970"]
rollTimeSum:viiiiiiii453238 awardDistance:["81398"]
rollTimeSum:viiiiiiii500981 awardDistance:["43449"]
rollTimeSum:viiiiiiii629069 awardDistance:["116662"]
rollTimeSum:viiiiiiii653418 awardDistance:["22077"]
rollTimeSum:viiiiiiii828870 awardDistance:["159833"]
rollTimeSum:viiiiiiii917326 awardDistance:["80419"]
rollTimeSum:viiiiiiii1037487 awardDistance:["109403"]
rollTimeSum:viiiiiiii1280494 awardDistance:["221303"]
rollTimeSum:viiiiiiii1310518 awardDistance:["27286"]
rollTimeSum:viiiiiiii1347545 awardDistance:["33632"]
rollTimeSum:viiiiiiii1467457 awardDistance:["109123"]
rollTimeSum:viiiiiiii1525484 awardDistance:["52882"]
rollTimeSum:viiiiiiii1535414 awardDistance:["8988"]
rollTimeSum:viiiiiiii1703384 awardDistance:["152990"]
rollTimeSum:viiiiiiii1840637 awardDistance:["124946"]
rollTimeSum:viiiiiiii1854899 awardDistance:["13005"]
rollTimeSum:viiiiiiii1927165 awardDistance:["65685"]
rollTimeSum:viiiiiiii1933762 awardDistance:["6007"]
rollTimeSum:viiiiiiii1948669 awardDistance:["13564"]
rollTimeSum:viiiiiiii1954604 awardDistance:["5398"]
rollTimeSum:viiiiiiii1981126 awardDistance:["24095"]
rollTimeSum:viiiiiiii2038891 awardDistance:["52621"]
rollTimeSum:viiiiiiii2042333 awardDistance:["3127"]
rollTimeSum:viiiiiiii2086078 awardDistance:["39888"]
rollTimeSum:viiiiiiii2112851 awardDistance:["24391"]
rollTimeSum:viiiiiiii2168355 awardDistance:["50554"]
rollTimeSum:viiiiiiii2280459 awardDistance:["102010"]
rollTimeSum:viiiiiiii2383611 awardDistance:["93839"]
rollTimeSum:viiiiiiii2411632 awardDistance:["25455"]
rollTimeSum:viiiiiiii2425937 awardDistance:["13001"]
rollTimeSum:viiiiiiii2482167 awardDistance:["51278"]
rollTimeSum:viiiiiiii2482406 awardDistance:["224"]
rollTimeSum:viiiiiiii2499566 awardDistance:["15553"]
rollTimeSum:viiiiiiii2610348 awardDistance:["100824"]
rollTimeSum:viiiiiiii2622815 awardDistance:["11352"]
rollTimeSum:viiiiiiii2955847 awardDistance:["302966"]
rollTimeSum:viiiiiiii2967783 awardDistance:["10884"]
rollTimeSum:viiiiiiii3182183 awardDistance:["195480"]
rollTimeSum:viiiiiiii3186652 awardDistance:["4068"]
rollTimeSum:viiiiiiii3194812 awardDistance:["7407"]
rollTimeSum:viiiiiiii3195063 awardDistance:["238"]
rollTimeSum:viiiiiiii3229020 awardDistance:["30921"]
rollTimeSum:viiiiiiii3270880 awardDistance:["38151"]
rollTimeSum:viiiiiiii3273643 awardDistance:["2510"]
rollTimeSum:viiiiiiii3296299 awardDistance:["20725"]
rollTimeSum:viiiiiiii3401123 awardDistance:["95586"]
rollTimeSum:viiiiiiii3414628 awardDistance:["12342"]
rollTimeSum:viiiiiiii3494098 awardDistance:["72286"]
rollTimeSum:viiiiiiii3578289 awardDistance:["76478"]
rollTimeSum:viiiiiiii3643148 awardDistance:["59006"]
rollTimeSum:viiiiiiii3685353 awardDistance:["38437"]
rollTimeSum:viiiiiiii3746935 awardDistance:["56095"]
rollTimeSum:viiiiiiii3914976 awardDistance:["152876"]
rollTimeSum:viiiiiiii4055715 awardDistance:["128044"]
rollTimeSum:viiiiiiii4210499 awardDistance:["141060"]
rollTimeSum:viiiiiiii4220574 awardDistance:["9182"]
rollTimeSum:viiiiiiii4315700 awardDistance:["86597"]
rollTimeSum:viiiiiiii4412346 awardDistance:["88150"]
rollTimeSum:viiiiiiii4442107 awardDistance:["27150"]
rollTimeSum:viiiiiiii4654569 awardDistance:["193399"]
rollTimeSum:viiiiiiii4667831 awardDistance:["12083"]
rollTimeSum:viiiiiiii4699169 awardDistance:["28427"]
rollTimeSum:viiiiiiii4709113 awardDistance:["9046"]
rollTimeSum:viiiiiiii4745643 awardDistance:["33233"]
rollTimeSum:viiiiiiii4871465 awardDistance:["114620"]
rollTimeSum:viiiiiiii4872460 awardDistance:["905"]
rollTimeSum:viiiiiiii4906611 awardDistance:["31079"]
rollTimeSum:viiiiiiii4940440 awardDistance:["30822"]
rollTimeSum:viiiiiiii5174822 awardDistance:["213410"]
rollTimeSum:viiiiiiii5208333 awardDistance:["30483"]
rollTimeSum:viiiiiiii5320924 awardDistance:["102454"]
rollTimeSum:viiiiiiii5475190 awardDistance:["140556"]
rollTimeSum:viiiiiiii5562965 awardDistance:["80039"]
rollTimeSum:viiiiiiii5615534 awardDistance:["47849"]
rollTimeSum:viiiiiiii5625696 awardDistance:["9242"]
rollTimeSum:viiiiiiii5646125 awardDistance:["18539"]
rollTimeSum:viiiiiiii5753359 awardDistance:["97702"]
rollTimeSum:viiiiiiii5791275 awardDistance:["34528"]
rollTimeSum:viiiiiiii5812720 awardDistance:["19474"]
rollTimeSum:viiiiiiii5833794 awardDistance:["19198"]
rollTimeSum:viiiiiiii5941542 awardDistance:["98103"]
rollTimeSum:viiiiiiii5953415 awardDistance:["10736"]
rollTimeSum:viiiiiiii5971599 awardDistance:["16572"]
rollTimeSum:viiiiiiii5977065 awardDistance:["4994"]
rollTimeSum:viiiiiiii6191806 awardDistance:["195785"]
rollTimeSum:viiiiiiii6199656 awardDistance:["7135"]
rollTimeSum:viiiiiiii6282939 awardDistance:["75816"]
rollTimeSum:viiiiiiii6353822 awardDistance:["64501"]
rollTimeSum:viiiiiiii6398692 awardDistance:["40900"]
rollTimeSum:viiiiiiii6401601 awardDistance:["2645"]
rollTimeSum:viiiiiiii6452451 awardDistance:["46300"]
rollTimeSum:viiiiiiii6515296 awardDistance:["57189"]
rollTimeSum:viiiiiiii6528494 awardDistance:["11998"]
rollTimeSum:viiiiiiii6553485 awardDistance:["22726"]
rollTimeSum:viiiiiiii6638544 awardDistance:["77412"]
rollTimeSum:viiiiiiii6799048 awardDistance:["146185"]
rollTimeSum:viiiiiiii6833718 awardDistance:["31467"]
rollTimeSum:viiiiiiii6873391 awardDistance:["36121"]
rollTimeSum:viiiiiiii6905696 awardDistance:["29307"]
rollTimeSum:viiiiiiii6982250 awardDistance:["69616"]
rollTimeSum:viiiiiiii7021064 awardDistance:["35320"]
rollTimeSum:viiiiiiii7040994 awardDistance:["18247"]
rollTimeSum:viiiiiiii7090993 awardDistance:["45408"]
rollTimeSum:viiiiiiii7220958 awardDistance:["118233"]
rollTimeSum:viiiiiiii7249808 awardDistance:["26264"]
rollTimeSum:viiiiiiii7343501 awardDistance:["85387"]
rollTimeSum:viiiiiiii7489604 awardDistance:["133154"]
rollTimeSum:viiiiiiii7738201 awardDistance:["226457"]
rollTimeSum:viiiiiiii7741757 awardDistance:["3276"]
rollTimeSum:viiiiiiii7812780 awardDistance:["64815"]
rollTimeSum:viiiiiiii7846617 awardDistance:["30720"]
rollTimeSum:viiiiiiii7849908 awardDistance:["2961"]
rollTimeSum:viiiiiiii8032613 awardDistance:["166307"]
rollTimeSum:viiiiiiii8035680 awardDistance:["2814"]
rollTimeSum:viiiiiiii8088643 awardDistance:["48144"]
rollTimeSum:viiiiiiii8386404 awardDistance:["270947"]
rollTimeSum:viiiiiiii8410848 awardDistance:["22268"]
rollTimeSum:viiiiiiii8412104 awardDistance:["1149"]
rollTimeSum:viiiiiiii8432378 awardDistance:["18399"]
rollTimeSum:viiiiiiii8444505 awardDistance:["11038"]
rollTimeSum:viiiiiiii8505543 awardDistance:["55553"]
rollTimeSum:viiiiiiii8609910 awardDistance:["95163"]
rollTimeSum:viiiiiiii8624278 awardDistance:["13103"]
rollTimeSum:viiiiiiii8658188 awardDistance:["30935"]
rollTimeSum:viiiiiiii8686082 awardDistance:["25380"]
rollTimeSum:viiiiiiii8689512 awardDistance:["3146"]
rollTimeSum:viiiiiiii8730860 awardDistance:["37655"]
rollTimeSum:viiiiiiii8757504 awardDistance:["24278"]
rollTimeSum:viiiiiiii8763627 awardDistance:["5546"]
rollTimeSum:viiiiiiii8780060 awardDistance:["14969"]
rollTimeSum:viiiiiiii8923270 awardDistance:["130352"]
rollTimeSum:viiiiiiii9046107 awardDistance:["111781"]
rollTimeSum:viiiiiiii9067651 awardDistance:["19538"]
rollTimeSum:viiiiiiii9166268 awardDistance:["89856"]
rollTimeSum:viiiiiiii9199602 awardDistance:["30440"]
rollTimeSum:viiiiiiii9203442 awardDistance:["3511"]
rollTimeSum:viiiiiiii9209431 awardDistance:["5453"]
rollTimeSum:viiiiiiii9263833 awardDistance:["49613"]
rollTimeSum:viiiiiiii9305786 awardDistance:["38162"]
rollTimeSum:viiiiiiii9379385 awardDistance:["67014"]
rollTimeSum:viiiiiiii9448829 awardDistance:["63292"]
rollTimeSum:viiiiiiii9495132 awardDistance:["42227"]
rollTimeSum:viiiiiiii9556883 awardDistance:["56313"]
rollTimeSum:viiiiiiii9637818 awardDistance:["73657"]
rollTimeSum:viiiiiiii9652656 awardDistance:["13506"]
rollTimeSum:viiiiiiii9830273 awardDistance:["161654"]
rollTimeSum:viiiiiiii9959870 awardDistance:["117934"]
rollTimeSum:viiiiiiii9988609 awardDistance:["26147"]
rollTimeSum:viiiiiiiii109260 awardDistance:["109770"]
rollTimeSum:viiiiiiiii130171 awardDistance:["19018"]
rollTimeSum:viiiiiiiii173246 awardDistance:["39289"]
rollTimeSum:viiiiiiiii182666 awardDistance:["8559"]
rollTimeSum:viiiiiiiii338139 awardDistance:["141516"]
rollTimeSum:viiiiiiiii386489 awardDistance:["43994"]
rollTimeSum:viiiiiiiii512788 awardDistance:["115225"]
rollTimeSum:viiiiiiiii536086 awardDistance:["21235"]
rollTimeSum:viiiiiiiii545776 awardDistance:["8848"]
rollTimeSum:viiiiiiiii717755 awardDistance:["156504"]
rollTimeSum:viiiiiiiii722701 awardDistance:["4505"]
rollTimeSum:viiiiiiiii911629 awardDistance:["171886"]
rollTimeSum:viiiiiiiii1060326 awardDistance:["135641"]
rollTimeSum:viiiiiiiii1109278 awardDistance:["44666"]
rollTimeSum:viiiiiiiii1224617 awardDistance:["104833"]
rollTimeSum:viiiiiiiii1565541 awardDistance:["310312"]
rollTimeSum:viiiiiiiii1586645 awardDistance:["19234"]
rollTimeSum:viiiiiiiii1648225 awardDistance:["56052"]
rollTimeSum:viiiiiiiii1657674 awardDistance:["8650"]
rollTimeSum:viiiiiiiii1742283 awardDistance:["77095"]
rollTimeSum:viiiiiiiii1806512 awardDistance:["58458"]
rollTimeSum:viiiiiiiii1855896 awardDistance:["44917"]
rollTimeSum:viiiiiiiii1907160 awardDistance:["46613"]
rollTimeSum:viiiiiiiii2048035 awardDistance:["128156"]
rollTimeSum:viiiiiiiii2136815 awardDistance:["80902"]
rollTimeSum:viiiiiiiii2148814 awardDistance:["10901"]
rollTimeSum:viiiiiiiii2237810 awardDistance:["81167"]
rollTimeSum:viiiiiiiii2257430 awardDistance:["17822"]
rollTimeSum:viiiiiiiii2462129 awardDistance:["186381"]
rollTimeSum:viiiiiiiii2508821 awardDistance:["42565"]
rollTimeSum:viiiiiiiii2540695 awardDistance:["28957"]
rollTimeSum:viiiiiiiii2619341 awardDistance:["71587"]
rollTimeSum:viiiiiiiii2632632 awardDistance:["12061"]
rollTimeSum:viiiiiiiii2632863 awardDistance:["208"]
rollTimeSum:viiiiiiiii2675484 awardDistance:["38761"]
rollTimeSum:viiiiiiiii2682873 awardDistance:["6742"]
rollTimeSum:viiiiiiiii2693606 awardDistance:["9759"]
rollTimeSum:viiiiiiiii2745683 awardDistance:["47487"]
rollTimeSum:viiiiiiiii2748863 awardDistance:["2920"]
rollTimeSum:viiiiiiiii2750579 awardDistance:["1564"]
rollTimeSum:viiiiiiiii2810973 awardDistance:["54875"]
rollTimeSum:viiiiiiiii2825093 awardDistance:["12812"]
rollTimeSum:viiiiiiiii2844117 awardDistance:["17315"]
rollTimeSum:viiiiiiiii2858339 awardDistance:["12946"]
rollTimeSum:viiiiiiiii2860129 awardDistance:["1643"]
rollTimeSum:viiiiiiiii2889240 awardDistance:["26586"]
rollTimeSum:viiiiiiiii3225384 awardDistance:["306217"]
rollTimeSum:viiiiiiiii3229176 awardDistance:["3433"]
rollTimeSum:viiiiiiiii3349758 awardDistance:["109673"]
rollTimeSum:viiiiiiiii3411852 awardDistance:["56552"]
rollTimeSum:viiiiiiiii3533697 awardDistance:["110796"]
rollTimeSum:viiiiiiiii3593883 awardDistance:["54729"]
rollTimeSum:viiiiiiiii3626642 awardDistance:["29849"]
rollTimeSum:viiiiiiiii3666827 awardDistance:["36621"]
rollTimeSum:viiiiiiiii3672887 awardDistance:["5537"]
rollTimeSum:viiiiiiiii3710766 awardDistance:["34492"]
rollTimeSum:viiiiiiiii3783840 awardDistance:["66575"]
rollTimeSum:viiiiiiiii3928827 awardDistance:["131824"]
rollTimeSum:viiiiiiiii4019495 awardDistance:["82651"]
rollTimeSum:viiiiiiiii4021428 awardDistance:["1760"]
rollTimeSum:viiiiiiiii4109623 awardDistance:["80309"]
rollTimeSum:viiiiiiiii4186995 awardDistance:["70521"]
rollTimeSum:viiiiiiiii4220061 awardDistance:["30197"]
rollTimeSum:viiiiiiiii4290659 awardDistance:["64287"]
rollTimeSum:viiiiiiiii4307805 awardDistance:["15636"]
rollTimeSum:viiiiiiiii4378689 awardDistance:["64518"]
rollTimeSum:viiiiiiiii4569089 awardDistance:["173418"]
rollTimeSum:viiiiiiiii4753595 awardDistance:["167864"]
rollTimeSum:viiiiiiiii4876954 awardDistance:["112348"]
rollTimeSum:viiiiiiiii5136836 awardDistance:["236438"]
rollTimeSum:viiiiiiiii5304043 awardDistance:["152349"]
rollTimeSum:viiiiiiiii5365967 awardDistance:["56536"]
rollTimeSum:viiiiiiiii5460390 awardDistance:["86082"]
rollTimeSum:viiiiiiiii5496780 awardDistance:["33093"]
rollTimeSum:viiiiiiiii5589502 awardDistance:["84413"]
rollTimeSum:viiiiiiiii5612599 awardDistance:["21075"]
rollTimeSum:viiiiiiiii5616033 awardDistance:["3152"]
rollTimeSum:viiiiiiiii5662975 awardDistance:["42855"]
rollTimeSum:viiiiiiiii5701529 awardDistance:["35045"]
rollTimeSum:viiiiiiiii5756465 awardDistance:["50068"]
rollTimeSum:viiiiiiiii5765960 awardDistance:["8639"]
rollTimeSum:viiiiiiiii5784184 awardDistance:["16600"]
rollTimeSum:viiiiiiiii5915734 awardDistance:["119853"]
rollTimeSum:viiiiiiiii5919658 awardDistance:["3577"]
rollTimeSum:viiiiiiiii6036878 awardDistance:["106740"]
rollTimeSum:viiiiiiiii6132157 awardDistance:["86722"]
rollTimeSum:viiiiiiiii6249177 awardDistance:["106522"]
rollTimeSum:viiiiiiiii6335062 awardDistance:["78120"]
rollTimeSum:viiiiiiiii6352695 awardDistance:["16123"]
rollTimeSum:viiiiiiiii6427139 awardDistance:["67784"]
rollTimeSum:viiiiiiiii6427234 awardDistance:["87"]
rollTimeSum:viiiiiiiii6427993 awardDistance:["698"]
rollTimeSum:viiiiiiiii6454578 awardDistance:["24089"]
rollTimeSum:viiiiiiiii6459486 awardDistance:["4457"]
rollTimeSum:viiiiiiiii6536997 awardDistance:["70346"]
rollTimeSum:viiiiiiiii6548055 awardDistance:["10060"]
rollTimeSum:viiiiiiiii6551261 awardDistance:["2946"]
rollTimeSum:viiiiiiiii6743260 awardDistance:["175033"]
rollTimeSum:viiiiiiiii6827062 awardDistance:["76314"]
rollTimeSum:viiiiiiiii6865692 awardDistance:["35174"]
rollTimeSum:viiiiiiiii6898786 awardDistance:["30174"]
rollTimeSum:viiiiiiiii6984017 awardDistance:["77460"]
rollTimeSum:viiiiiiiii6992790 awardDistance:["8003"]
rollTimeSum:viiiiiiiii7159575 awardDistance:["151840"]
rollTimeSum:viiiiiiiii7166273 awardDistance:["6092"]
rollTimeSum:viiiiiiiii7198724 awardDistance:["29509"]
rollTimeSum:viiiiiiiii7285589 awardDistance:["79026"]
rollTimeSum:viiiiiiiii7289444 awardDistance:["3507"]
rollTimeSum:viiiiiiiii7374918 awardDistance:["77708"]
rollTimeSum:viiiiiiiii7377100 awardDistance:["1998"]
rollTimeSum:viiiiiiiii7408522 awardDistance:["28661"]
rollTimeSum:viiiiiiiii7529205 awardDistance:["110022"]
rollTimeSum:viiiiiiiii7612543 awardDistance:["75870"]
rollTimeSum:viiiiiiiii7685116 awardDistance:["66082"]
rollTimeSum:viiiiiiiii7712331 awardDistance:["24766"]
rollTimeSum:viiiiiiiii7717408 awardDistance:["4638"]
rollTimeSum:viiiiiiiii7730109 awardDistance:["11588"]
rollTimeSum:viiiiiiiii7758720 awardDistance:["26087"]
rollTimeSum:viiiiiiiii7759875 awardDistance:["1058"]
rollTimeSum:viiiiiiiii7790467 awardDistance:["27860"]
rollTimeSum:viiiiiiiii7993797 awardDistance:["185377"]
rollTimeSum:viiiiiiiii8133245 awardDistance:["126883"]
rollTimeSum:viiiiiiiii8296150 awardDistance:["148150"]
rollTimeSum:viiiiiiiii8364394 awardDistance:["62076"]
rollTimeSum:viiiiiiiii8387537 awardDistance:["21072"]
rollTimeSum:viiiiiiiii8442542 awardDistance:["50167"]
rollTimeSum:viiiiiiiii8490234 awardDistance:["43350"]
rollTimeSum:viiiiiiiii8589053 awardDistance:["90046"]
rollTimeSum:viiiiiiiii8590606 awardDistance:["1402"]
rollTimeSum:viiiiiiiii8673710 awardDistance:["75618"]
rollTimeSum:viiiiiiiii8694810 awardDistance:["19230"]
rollTimeSum:viiiiiiiii8867173 awardDistance:["156810"]
rollTimeSum:viiiiiiiii8996419 awardDistance:["117421"]
rollTimeSum:viiiiiiiii9007729 awardDistance:["10252"]
rollTimeSum:viiiiiiiii9064876 awardDistance:["52028"]
rollTimeSum:viiiiiiiii9074637 awardDistance:["8851"]
rollTimeSum:viiiiiiiii9096822 awardDistance:["20180"]
rollTimeSum:viiiiiiiii9097330 awardDistance:["470"]
rollTimeSum:viiiiiiiii9190345 awardDistance:["84741"]
rollTimeSum:viiiiiiiii9230881 awardDistance:["36968"]
rollTimeSum:viiiiiiiii9322664 awardDistance:["83678"]
rollTimeSum:viiiiiiiii9349583 awardDistance:["24436"]
rollTimeSum:viiiiiiiii9353012 awardDistance:["3118"]
rollTimeSum:viiiiiiiii9397533 awardDistance:["40587"]
rollTimeSum:viiiiiiiii9416455 awardDistance:["17244"]
rollTimeSum:viiiiiiiii9420695 awardDistance:["3857"]
rollTimeSum:viiiiiiiii9438289 awardDistance:["16087"]
rollTimeSum:viiiiiiiii9573539 awardDistance:["123246"]
rollTimeSum:viiiiiiiii9609581 awardDistance:["32858"]
rollTimeSum:viiiiiiiii9620639 awardDistance:["10054"]
rollTimeSum:viiiiiiiii9644778 awardDistance:["21895"]
rollTimeSum:viiiiiiiii9695656 awardDistance:["46433"]
rollTimeSum:viiiiiiiii9783006 awardDistance:["79355"]
rollTimeSum:viiiiiiiii9881833 awardDistance:["90106"]
rollTimeSum:viiiiiiiii9920918 awardDistance:["35553"]
rollTimeSum:vv69639 awardDistance:["135596"]
rollTimeSum:vv74421 awardDistance:["4337"]
rollTimeSum:vv124761 awardDistance:["45772"]
rollTimeSum:vv201834 awardDistance:["70154"]
rollTimeSum:vv253227 awardDistance:["46823"]
rollTimeSum:vv257085 awardDistance:["3512"]
rollTimeSum:vv284200 awardDistance:["24760"]
rollTimeSum:vv329447 awardDistance:["41280"]
rollTimeSum:vv376427 awardDistance:["42817"]
rollTimeSum:vv511664 awardDistance:["123037"]
rollTimeSum:vv618983 awardDistance:["97815"]
rollTimeSum:vv689736 awardDistance:["64447"]
rollTimeSum:vv718430 awardDistance:["26114"]
rollTimeSum:vv727551 awardDistance:["8292"]
rollTimeSum:vv735484 awardDistance:["7201"]
rollTimeSum:vv772911 awardDistance:["34075"]
rollTimeSum:vv881573 awardDistance:["98884"]
rollTimeSum:vv896613 awardDistance:["13620"]
rollTimeSum:vv948900 awardDistance:["47640"]
rollTimeSum:vv1001820 awardDistance:["48171"]
rollTimeSum:vv1064242 awardDistance:["56777"]
rollTimeSum:vv1069296 awardDistance:["4591"]
rollTimeSum:vv1103431 awardDistance:["31100"]
rollTimeSum:vv1108064 awardDistance:["4227"]
rollTimeSum:vv1191615 awardDistance:["76123"]
rollTimeSum:vv1432322 awardDistance:["219215"]
rollTimeSum:vv1450988 awardDistance:["17012"]
rollTimeSum:vv1542348 awardDistance:["83150"]
rollTimeSum:vv1580580 awardDistance:["34808"]
rollTimeSum:vv1646611 awardDistance:["60147"]
rollTimeSum:vv1868140 awardDistance:["201795"]
rollTimeSum:vv1914347 awardDistance:["42142"]
rollTimeSum:vv1990858 awardDistance:["69743"]
rollTimeSum:vv2051803 awardDistance:["55488"]
rollTimeSum:vv2244246 awardDistance:["174994"]
rollTimeSum:vv2255352 awardDistance:["10125"]
rollTimeSum:vv2282382 awardDistance:["24598"]
rollTimeSum:vv2330424 awardDistance:["43709"]
rollTimeSum:vv2334302 awardDistance:["3539"]
rollTimeSum:vv2394491 awardDistance:["54877"]
rollTimeSum:vv2516101 awardDistance:["110556"]
rollTimeSum:vv2563758 awardDistance:["43396"]
rollTimeSum:vv2564241 awardDistance:["444"]
rollTimeSum:vv2599154 awardDistance:["31806"]
rollTimeSum:vv2614168 awardDistance:["13650"]
rollTimeSum:vv2646723 awardDistance:["29585"]
rollTimeSum:vv2671698 awardDistance:["22723"]
rollTimeSum:vv2678932 awardDistance:["6635"]
rollTimeSum:vv2703853 awardDistance:["22718"]
rollTimeSum:vv2877964 awardDistance:["158343"]
rollTimeSum:vv2889806 awardDistance:["10789"]
rollTimeSum:vv2912982 awardDistance:["21061"]
rollTimeSum:vv2944130 awardDistance:["28357"]
rollTimeSum:vv2979687 awardDistance:["32340"]
rollTimeSum:vv3152821 awardDistance:["157535"]
rollTimeSum:vv3197091 awardDistance:["40322"]
rollTimeSum:vv3223276 awardDistance:["23816"]
rollTimeSum:vv3307977 awardDistance:["77289"]
rollTimeSum:vv3324458 awardDistance:["14975"]
rollTimeSum:vv3395061 awardDistance:["64148"]
rollTimeSum:vv3397033 awardDistance:["1795"]
rollTimeSum:vv3398262 awardDistance:["1120"]
rollTimeSum:vv3466435 awardDistance:["62226"]
rollTimeSum:vv3504728 awardDistance:["34710"]
rollTimeSum:vv3524392 awardDistance:["17902"]
rollTimeSum:vv3532143 awardDistance:["7097"]
rollTimeSum:vv3584109 awardDistance:["47342"]
rollTimeSum:vv3721473 awardDistance:["125110"]
rollTimeSum:vv3744271 awardDistance:["20774"]
rollTimeSum:vv3752296 awardDistance:["7287"]
rollTimeSum:vv3761359 awardDistance:["8244"]
rollTimeSum:vv3832195 awardDistance:["64515"]
rollTimeSum:vv3966135 awardDistance:["121965"]
rollTimeSum:vv3975904 awardDistance:["8902"]
rollTimeSum:vv4025975 awardDistance:["45638"]
rollTimeSum:vv4144684 awardDistance:["108149"]
rollTimeSum:vv4207965 awardDistance:["57662"]
rollTimeSum:vv4261480 awardDistance:["48779"]
rollTimeSum:vv4344170 awardDistance:["75321"]
rollTimeSum:vv4369325 awardDistance:["23018"]
rollTimeSum:vv4394849 awardDistance:["23306"]
rollTimeSum:vv4414578 awardDistance:["17929"]
rollTimeSum:vv4432107 awardDistance:["15975"]
