rollTimeSum:21085 awardDistance:19181
rollTimeSum:vvvvvvvvv166541 awardDistance:38669
rollTimeSum:vvvvvvvvv238494 awardDistance:65505
rollTimeSum:vvvvvvvvv261771 awardDistance:21197
rollTimeSum:vvvvvvvvv296755 awardDistance:31894
rollTimeSum:vvvvvvvvv342269 awardDistance:41530
rollTimeSum:vvvvvvvvv356568 awardDistance:13049
rollTimeSum:vvvvvvvvv369411 awardDistance:11729
rollTimeSum:vvvvvvvvv382091 awardDistance:11614
rollTimeSum:vvvvvvvvv585528 awardDistance:185107
rollTimeSum:vvvvvvvvv596943 awardDistance:10339
rollTimeSum:vvvvvvvvv674267 awardDistance:70405
rollTimeSum:vvvvvvvvv680223 awardDistance:5388
rollTimeSum:vvvvvvvvv805787 awardDistance:114296
rollTimeSum:vvvvvvvvv877606 awardDistance:65357
rollTimeSum:vvvvvvvvv900122 awardDistance:20458
rollTimeSum:vvvvvvvvvi29375 awardDistance:117673
rollTimeSum:vvvvvvvvvi38206 awardDistance:8032
rollTimeSum:vvvvvvvvvi170911 awardDistance:120898
rollTimeSum:vvvvvvvvvi259101 awardDistance:80253
rollTimeSum:vvvvvvvvvi400256 awardDistance:128653
rollTimeSum:vvvvvvvvvi425246 awardDistance:22784
rollTimeSum:vvvvvvvvvi430360 awardDistance:4662
rollTimeSum:vvvvvvvvvi431046 awardDistance:625
rollTimeSum:vvvvvvvvvi506238 awardDistance:68592
rollTimeSum:vvvvvvvvvi542296 awardDistance:32809
rollTimeSum:vvvvvvvvvi565182 awardDistance:20824
rollTimeSum:vvvvvvvvvi567451 awardDistance:2060
rollTimeSum:vvvvvvvvvi590685 awardDistance:21145
rollTimeSum:vvvvvvvvvi660489 awardDistance:63511
rollTimeSum:vvvvvvvvvi667048 awardDistance:5983
rollTimeSum:vvvvvvvvvi694080 awardDistance:24560
rollTimeSum:vvvvvvvvvi762259 awardDistance:61947
rollTimeSum:vvvvvvvvvi906913 awardDistance:131772
rollTimeSum:vvvvvvvvvi912743 awardDistance:5290
rollTimeSum:vvvvvvvvvi930385 awardDistance:16093
rollTimeSum:vvvvvvvvvi939649 awardDistance:8453
rollTimeSum:vvvvvvvvvii5892 awardDistance:60295
rollTimeSum:vvvvvvvvvii15823 awardDistance:9035
rollTimeSum:vvvvvvvvvii42898 awardDistance:24623
rollTimeSum:vvvvvvvvvii160615 awardDistance:107212
rollTimeSum:vvvvvvvvvii183585 awardDistance:20933
rollTimeSum:vvvvvvvvvii282169 awardDistance:89666
rollTimeSum:vvvvvvvvvii302313 awardDistance:18336
rollTimeSum:vvvvvvvvvii319574 awardDistance:15720
rollTimeSum:vvvvvvvvvii333621 awardDistance:12806
rollTimeSum:vvvvvvvvvii343893 awardDistance:9335
rollTimeSum:vvvvvvvvvii403409 awardDistance:54311
rollTimeSum:vvvvvvvvvii435933 awardDistance:29636
rollTimeSum:vvvvvvvvvii454117 awardDistance:16558
rollTimeSum:vvvvvvvvvii476794 awardDistance:20625
rollTimeSum:vvvvvvvvvii617858 awardDistance:128518
rollTimeSum:vvvvvvvvvii620069 awardDistance:2031
rollTimeSum:vvvvvvvvvii673753 awardDistance:48768
rollTimeSum:vvvvvvvvvii738798 awardDistance:59259
rollTimeSum:vvvvvvvvvii791000 awardDistance:47574
rollTimeSum:vvvvvvvvvii803913 awardDistance:11774
rollTimeSum:vvvvvvvvvii811682 awardDistance:7064
rollTimeSum:vvvvvvvvvii833032 awardDistance:19388
rollTimeSum:vvvvvvvvviii49759 awardDistance:197383
rollTimeSum:vvvvvvvvviii60491 awardDistance:9831
rollTimeSum:vvvvvvvvviii113969 awardDistance:48700
rollTimeSum:vvvvvvvvviii210427 awardDistance:87938
rollTimeSum:vvvvvvvvviii230772 awardDistance:18521
rollTimeSum:vvvvvvvvviii357464 awardDistance:115275
rollTimeSum:vvvvvvvvviii393248 awardDistance:32630
rollTimeSum:vvvvvvvvviii394170 awardDistance:832
rollTimeSum:vvvvvvvvviii412802 awardDistance:16994
rollTimeSum:vvvvvvvvviii414793 awardDistance:1807
rollTimeSum:vvvvvvvvviii451662 awardDistance:33593
rollTimeSum:vvvvvvvvviii464149 awardDistance:11322
rollTimeSum:vvvvvvvvviii682313 awardDistance:198591
rollTimeSum:vvvvvvvvviii718645 awardDistance:33027
rollTimeSum:vvvvvvvvviii724806 awardDistance:5626
rollTimeSum:vvvvvvvvviii795790 awardDistance:64619
rollTimeSum:vvvvvvvvviii868443 awardDistance:66127
rollTimeSum:vvvvvvvvviii900268 awardDistance:28905
rollTimeSum:vvvvvvvvviii945366 awardDistance:41003
rollTimeSum:vvvvvvvvviii981445 awardDistance:32785
rollTimeSum:vvvvvvvvviiii37294 awardDistance:50835
rollTimeSum:vvvvvvvvviiii37773 awardDistance:430
rollTimeSum:vvvvvvvvviiii174680 awardDistance:124506
rollTimeSum:vvvvvvvvviiii278525 awardDistance:94595
rollTimeSum:vvvvvvvvviiii304728 awardDistance:23866
rollTimeSum:vvvvvvvvviiii503963 awardDistance:181540
rollTimeSum:vvvvvvvvviiii517887 awardDistance:12725
rollTimeSum:vvvvvvvvviiii579333 awardDistance:55905
rollTimeSum:vvvvvvvvviiii625546 awardDistance:42113
rollTimeSum:vvvvvvvvviiii780323 awardDistance:141119
rollTimeSum:vvvvvvvvviiii857244 awardDistance:70046
rollTimeSum:vvvvvvvvviiii863189 awardDistance:5386
rollTimeSum:vvvvvvvvviiii970151 awardDistance:97404
rollTimeSum:vvvvvvvvviiiii12431 awardDistance:38456
rollTimeSum:vvvvvvvvviiiii53946 awardDistance:37773
rollTimeSum:vvvvvvvvviiiii115580 awardDistance:56037
rollTimeSum:vvvvvvvvviiiii124954 awardDistance:8490
rollTimeSum:vvvvvvvvviiiii150022 awardDistance:22872
rollTimeSum:vvvvvvvvviiiii200672 awardDistance:46006
rollTimeSum:vvvvvvvvviiiii239972 awardDistance:35885
rollTimeSum:vvvvvvvvviiiii479898 awardDistance:218271
rollTimeSum:vvvvvvvvviiiii519097 awardDistance:35613
rollTimeSum:vvvvvvvvviiiii603285 awardDistance:76811
rollTimeSum:vvvvvvvvviiiii616134 awardDistance:11709
rollTimeSum:vvvvvvvvviiiii652261 awardDistance:32936
rollTimeSum:vvvvvvvvviiiii726193 awardDistance:67365
rollTimeSum:vvvvvvvvviiiii789326 awardDistance:57502
rollTimeSum:vvvvvvvvviiiii796575 awardDistance:6575
rollTimeSum:vvvvvvvvviiiii810978 awardDistance:13094
rollTimeSum:vvvvvvvvviiiii980971 awardDistance:154706
rollTimeSum:vvvvvvvvviiiiii17055 awardDistance:32947
rollTimeSum:vvvvvvvvviiiiii57304 awardDistance:36542
rollTimeSum:vvvvvvvvviiiiii203739 awardDistance:133345
rollTimeSum:vvvvvvvvviiiiii248434 awardDistance:40794
rollTimeSum:vvvvvvvvviiiiii306214 awardDistance:52658
rollTimeSum:vvvvvvvvviiiiii312123 awardDistance:5365
rollTimeSum:vvvvvvvvviiiiii326498 awardDistance:13082
rollTimeSum:vvvvvvvvviiiiii425372 awardDistance:90071
rollTimeSum:vvvvvvvvviiiiii431381 awardDistance:5443
rollTimeSum:vvvvvvvvviiiiii470111 awardDistance:35274
rollTimeSum:vvvvvvvvviiiiii530196 awardDistance:54812
rollTimeSum:vvvvvvvvviiiiii548740 awardDistance:16931
rollTimeSum:vvvvvvvvviiiiii564619 awardDistance:14489
rollTimeSum:vvvvvvvvviiiiii585112 awardDistance:18680
rollTimeSum:vvvvvvvvviiiiii704154 awardDistance:108370
rollTimeSum:vvvvvvvvviiiiii922382 awardDistance:198566
rollTimeSum:vvvvvvvvviiiiii935806 awardDistance:12221
rollTimeSum:vvvvvvvvviiiiiii6220 awardDistance:64069
rollTimeSum:vvvvvvvvviiiiiii19760 awardDistance:12287
rollTimeSum:vvvvvvvvviiiiiii55310 awardDistance:32454
rollTimeSum:vvvvvvvvviiiiiii66374 awardDistance:10030
rollTimeSum:vvvvvvvvviiiiiii165741 awardDistance:90441
rollTimeSum:vvvvvvvvviiiiiii171812 awardDistance:5529
rollTimeSum:vvvvvvvvviiiiiii177613 awardDistance:5303
rollTimeSum:vvvvvvvvviiiiiii185257 awardDistance:6958
rollTimeSum:vvvvvvvvviiiiiii316180 awardDistance:119104
rollTimeSum:vvvvvvvvviiiiiii417840 awardDistance:92594
rollTimeSum:vvvvvvvvviiiiiii479714 awardDistance:56386
rollTimeSum:vvvvvvvvviiiiiii591842 awardDistance:102184
rollTimeSum:vvvvvvvvviiiiiii622569 awardDistance:27988
rollTimeSum:vvvvvvvvviiiiiii624170 awardDistance:1447
rollTimeSum:vvvvvvvvviiiiiii649698 awardDistance:23229
rollTimeSum:vvvvvvvvviiiiiii669386 awardDistance:17944
rollTimeSum:vvvvvvvvviiiiiii698424 awardDistance:26418
rollTimeSum:vvvvvvvvviiiiiii700002 awardDistance:1430
rollTimeSum:vvvvvvvvviiiiiii703309 awardDistance:3025
rollTimeSum:vvvvvvvvviiiiiii703666 awardDistance:321
rollTimeSum:vvvvvvvvviiiiiii738055 awardDistance:31327
rollTimeSum:vvvvvvvvviiiiiii786856 awardDistance:44396
rollTimeSum:vvvvvvvvviiiiiii830482 awardDistance:39701
rollTimeSum:vvvvvvvvviiiiiii832010 awardDistance:1393
rollTimeSum:vvvvvvvvviiiiiii912718 awardDistance:73444
rollTimeSum:vvvvvvvvviiiiiii958018 awardDistance:41277
rollTimeSum:vvvvvvvvviiiiiiii31007 awardDistance:66622
rollTimeSum:vvvvvvvvviiiiiiii45802 awardDistance:13515
rollTimeSum:vvvvvvvvviiiiiiii52103 awardDistance:5754
rollTimeSum:vvvvvvvvviiiiiiii62251 awardDistance:9206
rollTimeSum:vvvvvvvvviiiiiiii250694 awardDistance:171518
rollTimeSum:vvvvvvvvviiiiiiii271892 awardDistance:19321
rollTimeSum:vvvvvvvvviiiiiiii272600 awardDistance:641
rollTimeSum:vvvvvvvvviiiiiiii272870 awardDistance:245
rollTimeSum:vvvvvvvvviiiiiiii285915 awardDistance:11832
rollTimeSum:vvvvvvvvviiiiiiii289275 awardDistance:3061
rollTimeSum:vvvvvvvvviiiiiiii398055 awardDistance:99069
rollTimeSum:vvvvvvvvviiiiiiii425366 awardDistance:24817
rollTimeSum:vvvvvvvvviiiiiiii446487 awardDistance:19260
rollTimeSum:vvvvvvvvviiiiiiii661316 awardDistance:195534
rollTimeSum:vvvvvvvvviiiiiiii712456 awardDistance:46680
rollTimeSum:vvvvvvvvviiiiiiii745733 awardDistance:30268
rollTimeSum:vvvvvvvvviiiiiiii809343 awardDistance:57848
rollTimeSum:vvvvvvvvviiiiiiii837947 awardDistance:26018
rollTimeSum:vvvvvvvvviiiiiiii891474 awardDistance:48659
rollTimeSum:vvvvvvvvviiiiiiii920808 awardDistance:26715
rollTimeSum:vvvvvvvvviiiiiiii944610 awardDistance:21707
rollTimeSum:vvvvvvvvviiiiiiii956939 awardDistance:11185
rollTimeSum:vvvvvvvvviiiiiiii985024 awardDistance:25521
rollTimeSum:vvvvvvvvviiiiiiiii46169 awardDistance:55631
rollTimeSum:vvvvvvvvviiiiiiiii64394 awardDistance:16574
rollTimeSum:vvvvvvvvviiiiiiiii76621 awardDistance:11145
rollTimeSum:vvvvvvvvviiiiiiiii131556 awardDistance:50024
rollTimeSum:vvvvvvvvviiiiiiiii151134 awardDistance:17890
rollTimeSum:vvvvvvvvviiiiiiiii226395 awardDistance:68627
rollTimeSum:vvvvvvvvviiiiiiiii333296 awardDistance:97250
rollTimeSum:vvvvvvvvviiiiiiiii358636 awardDistance:23050
rollTimeSum:vvvvvvvvviiiiiiiii377171 awardDistance:16910
rollTimeSum:vvvvvvvvviiiiiiiii397347 awardDistance:18359
rollTimeSum:vvvvvvvvviiiiiiiii470885 awardDistance:67019
rollTimeSum:vvvvvvvvviiiiiiiii512862 awardDistance:38279
rollTimeSum:vvvvvvvvviiiiiiiii534986 awardDistance:20088
rollTimeSum:vvvvvvvvviiiiiiiii589651 awardDistance:49789
rollTimeSum:vvvvvvvvviiiiiiiii594051 awardDistance:3980
rollTimeSum:vvvvvvvvviiiiiiiii674419 awardDistance:73122
rollTimeSum:vvvvvvvvviiiiiiiii737596 awardDistance:57478
rollTimeSum:vvvvvvvvviiiiiiiii765037 awardDistance:25051
rollTimeSum:vvvvvvvvviiiiiiiii918517 awardDistance:139653
rollTimeSum:vvvvvvvvviiiiiiiii921790 awardDistance:2962
rollTimeSum:vvvvvvvvviiiiiiiii957662 awardDistance:32747
rollTimeSum:vvvvvvvvviiiiiiiii959512 awardDistance:1684
rollTimeSum:w30540 awardDistance:64721
rollTimeSum:w50679 awardDistance:18367
rollTimeSum:w60849 awardDistance:9272
rollTimeSum:w76465 awardDistance:14184
rollTimeSum:w77394 awardDistance:850
rollTimeSum:w83946 awardDistance:5991
rollTimeSum:w188497 awardDistance:95264
rollTimeSum:w200374 awardDistance:10798
rollTimeSum:w209292 awardDistance:8135
rollTimeSum:w288846 awardDistance:72320
rollTimeSum:w350878 awardDistance:56424
rollTimeSum:w393903 awardDistance:39200
rollTimeSum:w398960 awardDistance:4608
rollTimeSum:w432355 awardDistance:30408
rollTimeSum:w549821 awardDistance:106797
rollTimeSum:w607670 awardDistance:52609
rollTimeSum:w721559 awardDistance:103793
rollTimeSum:w774394 awardDistance:48083
rollTimeSum:w843443 awardDistance:62847
rollTimeSum:w895232 awardDistance:47112
rollTimeSum:w970063 awardDistance:68013
rollTimeSum:wi60757 awardDistance:82706
rollTimeSum:wi63011 awardDistance:2032
rollTimeSum:wi135347 awardDistance:65856
rollTimeSum:wi170443 awardDistance:31989
rollTimeSum:wi263907 awardDistance:85213
rollTimeSum:wi330069 awardDistance:60311
rollTimeSum:wi386915 awardDistance:51724
rollTimeSum:wi428366 awardDistance:37729
rollTimeSum:wi430804 awardDistance:2215
rollTimeSum:wi440867 awardDistance:9175
rollTimeSum:wi531871 awardDistance:82917
rollTimeSum:wi581544 awardDistance:45275
rollTimeSum:wi727737 awardDistance:132944
rollTimeSum:wi766971 awardDistance:35711
rollTimeSum:wi932586 awardDistance:150773
rollTimeSum:wi961988 awardDistance:26754
rollTimeSum:wii12360 awardDistance:45889
rollTimeSum:wii15591 awardDistance:2949
rollTimeSum:wii204060 awardDistance:171527
rollTimeSum:wii266723 awardDistance:57044
rollTimeSum:wii318239 awardDistance:46981
rollTimeSum:wii354420 awardDistance:33044
rollTimeSum:wii397344 awardDistance:39143
rollTimeSum:wii534128 awardDistance:124564
rollTimeSum:wii581932 awardDistance:43630
rollTimeSum:wii617023 awardDistance:31888
rollTimeSum:wii685420 awardDistance:62439
rollTimeSum:wii760191 awardDistance:68034
rollTimeSum:wii846376 awardDistance:78519
rollTimeSum:wii920832 awardDistance:67823
rollTimeSum:wii998925 awardDistance:71151
rollTimeSum:wiii169107 awardDistance:154995
rollTimeSum:wiii171614 awardDistance:2278
rollTimeSum:wiii178840 awardDistance:6556
rollTimeSum:wiii236019 awardDistance:52075
rollTimeSum:wiii291112 awardDistance:50152
rollTimeSum:wiii356705 awardDistance:59591
rollTimeSum:wiii415748 awardDistance:53802
rollTimeSum:wiii435919 awardDistance:18365
rollTimeSum:wiii452519 awardDistance:15099
rollTimeSum:wiii624671 awardDistance:156489
rollTimeSum:wiii814245 awardDistance:172727
rollTimeSum:wiii860729 awardDistance:42351
rollTimeSum:wiii907393 awardDistance:42497
rollTimeSum:wiii916094 awardDistance:7982
rollTimeSum:wiii930254 awardDistance:12881
rollTimeSum:wiii977742 awardDistance:43138
rollTimeSum:wiiii33791 awardDistance:50977
rollTimeSum:wiiii39688 awardDistance:5379
rollTimeSum:wiiii110039 awardDistance:64099
rollTimeSum:wiiii132345 awardDistance:20346
rollTimeSum:wiiii195075 awardDistance:57043
rollTimeSum:wiiii242749 awardDistance:43382
rollTimeSum:wiiii477194 awardDistance:213404
rollTimeSum:wiiii498390 awardDistance:19275
rollTimeSum:wiiii523774 awardDistance:23196
rollTimeSum:wiiii527028 awardDistance:2994
rollTimeSum:wiiii599597 awardDistance:65998
rollTimeSum:wiiii632438 awardDistance:29949
rollTimeSum:wiiii649449 awardDistance:15497
rollTimeSum:wiiii771444 awardDistance:111141
rollTimeSum:wiiii773537 awardDistance:1924
rollTimeSum:wiiiii95993 awardDistance:293782
rollTimeSum:wiiiii116435 awardDistance:18656
rollTimeSum:wiiiii215784 awardDistance:90313
rollTimeSum:wiiiii370778 awardDistance:140958
rollTimeSum:wiiiii420979 awardDistance:45745
rollTimeSum:wiiiii421585 awardDistance:555
rollTimeSum:wiiiii574123 awardDistance:138795
rollTimeSum:wiiiii657044 awardDistance:75542
rollTimeSum:wiiiii686837 awardDistance:27162
rollTimeSum:wiiiii824343 awardDistance:125139
rollTimeSum:wiiiii910726 awardDistance:78571
rollTimeSum:wiiiii916901 awardDistance:5599
rollTimeSum:wiiiii984396 awardDistance:61368
rollTimeSum:wiiiiii32669 awardDistance:43785
rollTimeSum:wiiiiii34149 awardDistance:1354
rollTimeSum:wiiiiii93256 awardDistance:53765
rollTimeSum:wiiiiii110898 awardDistance:16038
rollTimeSum:wiiiiii190311 awardDistance:72363
rollTimeSum:wiiiiii212678 awardDistance:20382
rollTimeSum:wiiiiii213235 awardDistance:508
rollTimeSum:wiiiiii231392 awardDistance:16561
rollTimeSum:wiiiiii250927 awardDistance:17796
rollTimeSum:wiiiiii275692 awardDistance:22610
rollTimeSum:wiiiiii290610 awardDistance:13579
rollTimeSum:wiiiiii345028 awardDistance:49582
rollTimeSum:wiiiiii492170 awardDistance:134067
rollTimeSum:wiiiiii510398 awardDistance:16542
rollTimeSum:wiiiiii842514 awardDistance:302436
rollTimeSum:wiiiiii908258 awardDistance:59901
rollTimeSum:wiiiiii939596 awardDistance:28553
rollTimeSum:wiiiiii965293 awardDistance:23413
rollTimeSum:wiiiiii972532 awardDistance:6642
rollTimeSum:wiiiiiii21389 awardDistance:44493
rollTimeSum:wiiiiiii48692 awardDistance:24857
rollTimeSum:wiiiiiii100178 awardDistance:46959
rollTimeSum:wiiiiiii105406 awardDistance:4771
rollTimeSum:wiiiiiii152707 awardDistance:42995
rollTimeSum:wiiiiiii160545 awardDistance:7140
rollTimeSum:wiiiiiii170604 awardDistance:9135
rollTimeSum:wiiiiiii321190 awardDistance:137245
rollTimeSum:wiiiiiii335039 awardDistance:12643
rollTimeSum:wiiiiiii384908 awardDistance:45460
rollTimeSum:wiiiiiii404823 awardDistance:18157
rollTimeSum:wiiiiiii457833 awardDistance:48189
rollTimeSum:wiiiiiii462076 awardDistance:3878
rollTimeSum:wiiiiiii483184 awardDistance:19207
rollTimeSum:wiiiiiii487509 awardDistance:3934
rollTimeSum:wiiiiiii488359 awardDistance:766
rollTimeSum:wiiiiiii494216 awardDistance:5323
rollTimeSum:wiiiiiii503372 awardDistance:8327
rollTimeSum:wiiiiiii556033 awardDistance:47983
rollTimeSum:wiiiiiii582972 awardDistance:24564
rollTimeSum:wiiiiiii596960 awardDistance:12779
rollTimeSum:wiiiiiii612186 awardDistance:13896
rollTimeSum:wiiiiiii613420 awardDistance:1122
rollTimeSum:wiiiiiii647403 awardDistance:30891
rollTimeSum:wiiiiiii649285 awardDistance:1712
rollTimeSum:wiiiiiii667532 awardDistance:16669
rollTimeSum:wiiiiiii674943 awardDistance:6737
rollTimeSum:wiiiiiii702907 awardDistance:25433
rollTimeSum:wiiiiiii779514 awardDistance:69697
rollTimeSum:wiiiiiii828869 awardDistance:45010
rollTimeSum:wiiiiiiii157769 awardDistance:299255
rollTimeSum:wiiiiiiii188882 awardDistance:28345
rollTimeSum:wiiiiiiii194754 awardDistance:5376
rollTimeSum:wiiiiiiii249746 awardDistance:50051
rollTimeSum:wiiiiiiii325797 awardDistance:69133
rollTimeSum:wiiiiiiii399700 awardDistance:67477
rollTimeSum:wiiiiiiii522113 awardDistance:111471
rollTimeSum:wiiiiiiii682816 awardDistance:146267
rollTimeSum:wiiiiiiii690288 awardDistance:6813
rollTimeSum:wiiiiiiii694026 awardDistance:3421
rollTimeSum:wiiiiiiii697362 awardDistance:3036
rollTimeSum:wiiiiiiii712297 awardDistance:13644
rollTimeSum:wiiiiiiii717900 awardDistance:5100
rollTimeSum:wiiiiiiii830338 awardDistance:102323
rollTimeSum:wiiiiiiii969490 awardDistance:126854
rollTimeSum:wiiiiiiii990011 awardDistance:18780
rollTimeSum:wiiiiiiiii32279 awardDistance:38487
rollTimeSum:wiiiiiiiii47461 awardDistance:13810
rollTimeSum:wiiiiiiiii94193 awardDistance:42606
rollTimeSum:wiiiiiiiii139699 awardDistance:41261
rollTimeSum:wiiiiiiiii169574 awardDistance:27230
rollTimeSum:wiiiiiiiii181973 awardDistance:11290
rollTimeSum:wiiiiiiiii213236 awardDistance:28459
rollTimeSum:wiiiiiiiii241051 awardDistance:25303
rollTimeSum:wiiiiiiiii243831 awardDistance:2533
rollTimeSum:wiiiiiiiii296861 awardDistance:48188
rollTimeSum:wiiiiiiiii299263 awardDistance:2212
rollTimeSum:wiiiiiiiii351666 awardDistance:47676
rollTimeSum:wiiiiiiiii486363 awardDistance:122699
rollTimeSum:wiiiiiiiii526661 awardDistance:36566
rollTimeSum:wiiiiiiiii784898 awardDistance:235120
rollTimeSum:wiiiiiiiii814087 awardDistance:26484
rollTimeSum:wiiiiiiiii880630 awardDistance:60472
rollTimeSum:wiiiiiiiii932925 awardDistance:47603
rollTimeSum:wiiiiiiiii958533 awardDistance:23280
rollTimeSum:wiiiiiiiii978219 awardDistance:17963
rollTimeSum:wv23739 awardDistance:41360
rollTimeSum:wv38270 awardDistance:13191
rollTimeSum:wv74606 awardDistance:33091
rollTimeSum:wv77611 awardDistance:2754
rollTimeSum:wv123053 awardDistance:41272
rollTimeSum:wv210594 awardDistance:79782
rollTimeSum:wv561733 awardDistance:319768
rollTimeSum:wv657934 awardDistance:87648
rollTimeSum:wv670688 awardDistance:11597
rollTimeSum:wv694025 awardDistance:21260
rollTimeSum:wv797842 awardDistance:94555
rollTimeSum:wv881317 awardDistance:75945
rollTimeSum:wvi66317 awardDistance:168486
rollTimeSum:wvi80733 awardDistance:13127
rollTimeSum:wvi96932 awardDistance:14799
rollTimeSum:wvi126232 awardDistance:26655
rollTimeSum:wvi332799 awardDistance:188246
rollTimeSum:wvi376719 awardDistance:40049
rollTimeSum:wvi383676 awardDistance:6402
rollTimeSum:wvi414281 awardDistance:27941
rollTimeSum:wvi461174 awardDistance:42681
rollTimeSum:wvi475091 awardDistance:12756
rollTimeSum:wvi498879 awardDistance:21631
rollTimeSum:wvi578850 awardDistance:72809
rollTimeSum:wvi618915 awardDistance:36524
rollTimeSum:wvi659109 awardDistance:36617
rollTimeSum:wvi809521 awardDistance:136923
rollTimeSum:wvi828822 awardDistance:17607
rollTimeSum:wvi850113 awardDistance:19386
rollTimeSum:wvi855274 awardDistance:4660
rollTimeSum:wvi893937 awardDistance:35203
rollTimeSum:wvi930213 awardDistance:33019
rollTimeSum:wvi958136 awardDistance:25386
rollTimeSum:wvii75682 awardDistance:107054
rollTimeSum:wvii80461 awardDistance:4346
rollTimeSum:wvii97886 awardDistance:15936
rollTimeSum:wvii99168 awardDistance:1175
rollTimeSum:wvii103789 awardDistance:4228
rollTimeSum:wvii138624 awardDistance:31707
rollTimeSum:wvii200843 awardDistance:56648
rollTimeSum:wvii235842 awardDistance:31876
rollTimeSum:wvii241633 awardDistance:5279
rollTimeSum:wvii257650 awardDistance:14662
rollTimeSum:wvii308483 awardDistance:46299
rollTimeSum:wvii345770 awardDistance:33908
rollTimeSum:wvii410851 awardDistance:59351
rollTimeSum:wvii413850 awardDistance:2770
rollTimeSum:wvii455198 awardDistance:37630
rollTimeSum:wvii484560 awardDistance:26733
rollTimeSum:wvii611959 awardDistance:116162
rollTimeSum:wvii621704 awardDistance:8875
rollTimeSum:wvii623451 awardDistance:1580
rollTimeSum:wvii644607 awardDistance:19289
rollTimeSum:wvii777425 awardDistance:120967
rollTimeSum:wvii782156 awardDistance:4289
rollTimeSum:wvii871222 awardDistance:81042
rollTimeSum:wvii894307 awardDistance:21027
rollTimeSum:wvii986605 awardDistance:83925
rollTimeSum:wviii12978 awardDistance:24023
rollTimeSum:wviii49386 awardDistance:33089
rollTimeSum:wviii141325 awardDistance:83567
rollTimeSum:wviii159132 awardDistance:16226
rollTimeSum:wviii162509 awardDistance:3086
rollTimeSum:wviii186669 awardDistance:21952
rollTimeSum:wviii206183 awardDistance:17748
rollTimeSum:wviii311511 awardDistance:95894
rollTimeSum:wviii327902 awardDistance:14916
rollTimeSum:wviii346816 awardDistance:17184
rollTimeSum:wviii356817 awardDistance:9082
rollTimeSum:wviii357294 awardDistance:431
rollTimeSum:wviii425927 awardDistance:62646
rollTimeSum:wviii481928 awardDistance:50937
rollTimeSum:wviii488063 awardDistance:5553
rollTimeSum:wviii491598 awardDistance:3227
rollTimeSum:wviii496933 awardDistance:4850
rollTimeSum:wviii611000 awardDistance:103940
rollTimeSum:wviii679928 awardDistance:62785
rollTimeSum:wviii693998 awardDistance:12831
rollTimeSum:wviii784845 awardDistance:82652
rollTimeSum:wviii858040 awardDistance:66670
rollTimeSum:wviii869243 awardDistance:10202
rollTimeSum:wviii900512 awardDistance:28471
rollTimeSum:wviii944312 awardDistance:39823
rollTimeSum:wviiii24004 awardDistance:72582
rollTimeSum:wviiii26494 awardDistance:2283
rollTimeSum:wviiii132892 awardDistance:96838
rollTimeSum:wviiii141262 awardDistance:7596
rollTimeSum:wviiii380527 awardDistance:217858
rollTimeSum:wviiii384008 awardDistance:3184
rollTimeSum:wviiii413662 awardDistance:27045
rollTimeSum:wviiii429597 awardDistance:14530
rollTimeSum:wviiii442306 awardDistance:11608
rollTimeSum:wviiii464935 awardDistance:20614
rollTimeSum:wviiii466492 awardDistance:1398
rollTimeSum:wviiii512757 awardDistance:42074
rollTimeSum:wviiii530403 awardDistance:15997
rollTimeSum:wviiii569551 awardDistance:35709
rollTimeSum:wviiii592761 awardDistance:21166
rollTimeSum:wviiii632834 awardDistance:36548
rollTimeSum:wviiii667316 awardDistance:31415
rollTimeSum:wviiii749559 awardDistance:75023
rollTimeSum:wviiii927546 awardDistance:162023
rollTimeSum:wviiii994896 awardDistance:61354
rollTimeSum:wviiiii4511 awardDistance:8730
rollTimeSum:wviiiii17947 awardDistance:12211
rollTimeSum:wviiiii30654 awardDistance:11535
rollTimeSum:wviiiii118244 awardDistance:79686
rollTimeSum:wviiiii135045 awardDistance:15289
rollTimeSum:wviiiii192482 awardDistance:52140
rollTimeSum:wviiiii224591 awardDistance:29261
rollTimeSum:wviiiii233719 awardDistance:8320
rollTimeSum:wviiiii312416 awardDistance:71681
rollTimeSum:wviiiii396236 awardDistance:76438
rollTimeSum:wviiiii519316 awardDistance:112274
rollTimeSum:wviiiii575761 awardDistance:51409
rollTimeSum:wviiiii620536 awardDistance:40901
rollTimeSum:wviiiii624450 awardDistance:3551
rollTimeSum:wviiiii706834 awardDistance:75086
rollTimeSum:wviiiii715575 awardDistance:7933
rollTimeSum:wviiiii794557 awardDistance:71881
rollTimeSum:wviiiii867773 awardDistance:66592
rollTimeSum:wviiiii943138 awardDistance:68545
rollTimeSum:wviiiiii32648 awardDistance:81509
rollTimeSum:wviiiiii123253 awardDistance:82407
rollTimeSum:wviiiiii145640 awardDistance:20350
rollTimeSum:wviiiiii243418 awardDistance:88888
rollTimeSum:wviiiiii273352 awardDistance:27181
rollTimeSum:wviiiiii359969 awardDistance:78955
rollTimeSum:wviiiiii401333 awardDistance:37633
rollTimeSum:wviiiiii499484 awardDistance:89386
rollTimeSum:wviiiiii612055 awardDistance:102473
rollTimeSum:wviiiiii638350 awardDistance:24081
rollTimeSum:wviiiiii742720 awardDistance:95009
rollTimeSum:wviiiiii778283 awardDistance:32359
